Sexo,Edad,Ocupacion,DIRECTORIO_new,Aporte_policia,Aporte_fuerzas_armadas,Aporte_alcaldia,Aporte_justicia_fiscalia,Aporte_justicia_jueces,Aported_convivencia_ICBF,Aporte_convivencia_InspeccionesPolicia,Aporte_convivencia_CentroConciliacion,Nivel_satisfaccion_policia,Nivel_confianza_policia,Solicitó_servicios_policia,Victima_hurto_residencial_2022,Hurto_objeto_personal_2022,Victima_delito_cibernetico_2022,Implicado_violencia_fisica_2022,Victima_fraude_2022,Victima_amenazas_2022,Victima_acoso_laboral_2022,Victima_acoso_escolar_2022,Victima_secuestro_2022,Victima_invasiones_domiciliarias_2022,Victima_desplazamiento_2022,Victima_acoso_callejero_2022,Victima_acoso_sexual_2022,se_siente_inseguro_barrio,se_siente_inseguro_ciudad,la_seguridad_en_los_ultimos_6_meses,puede_ser_victima_delito,inseguro_trabajo/estudio,inseguro_parques,inseguro_lugares_comerciales,inseguro_transporte_publico,inseguro_puentes_peatonales,causa_delincuencia,hurto_celulares_aumento,ladrones_pandillas_aumento,vendedores_droga_aumento,pobreza_aumento,desempleo_aumento,inmigrante_aumento,venta_compra_articulos_robados,habitantes_calle_aumento,prostitucion_aumento,extorcion_aumento,satisfecho_vida,satisfecho_situacion_economica,satisfecho_situacion_laboral,Ciudad,Clase,Estrato,homicidio,extorsiones,vandalismo,consumo_drogas,consumo_alcohol,agresiones_vecinos,violaciones_sexuales,acoso_sexual,presencia_pandillas,expendedores_droga,guerrilla,hurto
Hombre,33,Trabajando,633207111,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,inseguro,inseguro,no toma transporte publico,seguro,desempleo,disminuyo,disminuyo,disminuyo,disminuyo,disminuyo,aumento,disminuyo,disminuyo,disminuyo,disminuyo,5,5,5,Bogotá,Cabecera,3.0,no,no,no,si,si,no,no,no,si,si,no,si
Hombre,58,Trabajando,633208111,Poco,Mucho,Poco,Poco,Nada,Nada,Poco,Poco,1,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,disminuyo,si,inseguro,seguro,seguro,seguro,seguro,desempleo,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,aumento,no sabe,no sabe,5,5,5,Bogotá,Cabecera,3.0,si,no,si,si,si,si,no,no,si,si,no,si
Mujer,55,Oficios del hogar,633209111,Mucho,Mucho,Mucho,Mucho,Poco,Poco,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,inseguro,inseguro,seguro,seguro,desempleo,aumento,disminuyo,no sabe,aumento,aumento,aumento,no sabe,aumento,no sabe,aumento,4,3,1,Bogotá,Cabecera,3.0,no,no,no,no,si,no,no,no,no,no,no,si
Mujer,33,Buscando trabajo,633210111,Mucho,Mucho,Poco,Poco,Nada,Mucho,Mucho,Mucho,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,siguio igual,si,inseguro,seguro,seguro,seguro,seguro,ley poco dura contra delincuentes,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,aumento,no sabe,no sabe,5,2,9,Bogotá,Cabecera,2.0,si,no,si,si,si,si,no,no,no,no,no,si
Mujer,64,Trabajando,633211111,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Poco,Mucho,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,seguro,inseguro,inseguro,seguro,no frecuenta puentes y peatonales,falta de educacion,aumento,aumento,no sabe,aumento,aumento,aumento,no sabe,aumento,no sabe,no sabe,4,4,4,Bogotá,Cabecera,3.0,no,no,no,si,si,si,no,si,no,si,no,si
Hombre,51,Trabajando,633212111,Poco,Nada,Mucho,Nada,Nada,Nada,Nada,Nada,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,si,inseguro,inseguro,inseguro,seguro,seguro,desempleo,disminuyo,disminuyo,disminuyo,disminuyo,disminuyo,disminuyo,disminuyo,disminuyo,disminuyo,disminuyo,5,5,5,Bogotá,Cabecera,3.0,no,no,no,si,si,no,no,no,no,si,no,si
Hombre,32,Trabajando,633213111,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,inseguro,inseguro,seguro,seguro,falta de educacion,aumento,aumento,no sabe,no sabe,aumento,aumento,no sabe,aumento,no sabe,no sabe,4,4,4,Bogotá,Cabecera,3.0,no,no,no,si,si,si,no,no,no,no,no,si
Mujer,52,Trabajando,633214111,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,inseguro,inseguro,no toma transporte publico,no frecuenta puentes y peatonales,desempleo,disminuyo,disminuyo,disminuyo,disminuyo,disminuyo,aumento,disminuyo,disminuyo,disminuyo,disminuyo,5,5,5,Bogotá,Cabecera,3.0,no,no,no,si,si,no,no,no,no,no,no,no
Mujer,26,Trabajando,633215111,Poco,Poco,Poco,Mucho,Mucho,Mucho,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,inseguro,inseguro,no toma transporte publico,no frecuenta puentes y peatonales,desempleo,disminuyo,disminuyo,disminuyo,disminuyo,disminuyo,aumento,disminuyo,disminuyo,disminuyo,disminuyo,5,5,5,Bogotá,Cabecera,3.0,no,no,no,si,si,no,no,no,no,si,no,si
Mujer,38,Trabajando,633216111,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,5,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,aumento,no,seguro,seguro,seguro,seguro,seguro,ley poco dura contra delincuentes,disminuyo,aumento,aumento,aumento,aumento,disminuyo,aumento,aumento,aumento,aumento,3,3,3,Bogotá,Cabecera,3.0,si,si,si,si,no,no,no,no,no,no,no,si
Mujer,30,Trabajando,633217111,Poco,Poco,Nada,Nada,Nada,Poco,Nada,Nada,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,disminuyo,si,seguro,seguro,inseguro,seguro,seguro,falta de vigilacia policial,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,disminuyo,aumento,4,5,4,Bogotá,Cabecera,3.0,no,no,si,si,si,si,si,no,si,si,no,si
Hombre,26,Trabajando,633218111,Mucho,Poco,Nada,Mucho,Mucho,Poco,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,siguio igual,no,inseguro,seguro,inseguro,seguro,seguro,desempleo,aumento,aumento,disminuyo,disminuyo,aumento,aumento,aumento,disminuyo,disminuyo,no sabe,4,4,4,Bogotá,Cabecera,3.0,no,no,no,si,si,si,no,no,no,no,no,no
Mujer,35,Estudiando,633219111,Nada,Poco,Nada,Poco,Poco,Nada,Nada,Nada,3,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,disminuyo,no,inseguro,inseguro,inseguro,no toma transporte publico,seguro,dar papaya,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,5,4,4,Bogotá,Cabecera,6.0,no,no,no,no,si,no,no,no,no,si,no,si
Hombre,70,Pensionado,633220111,Poco,Nada,Nada,Nada,Nada,Mucho,Nada,Poco,3,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,si,inseguro,no frecuenta parques,inseguro,seguro,seguro,el consumo de drogas,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,aumento,aumento,no sabe,5,3,9,Bogotá,Cabecera,3.0,no,no,no,no,no,no,no,no,no,no,no,si
Mujer,27,Trabajando,633221111,Mucho,Poco,Mucho,Mucho,Mucho,Poco,Poco,Poco,3,2,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,seguro,inseguro,siguio igual,no,inseguro,inseguro,inseguro,seguro,inseguro,desempleo,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,4,3,4,Bogotá,Cabecera,3.0,no,no,no,si,si,no,no,no,no,no,no,si
Mujer,37,Otra actividad,633222111,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Nada,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,seguro,no frecuenta lugares comerciales,seguro,seguro,el consumo de drogas,aumento,aumento,disminuyo,aumento,aumento,aumento,disminuyo,aumento,no sabe,no sabe,5,5,4,Bogotá,Cabecera,6.0,no,no,no,si,si,si,no,si,si,no,no,si
Mujer,36,Trabajando,633223111,Nada,Poco,Nada,Nada,Nada,Poco,Poco,Mucho,4,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,no frecuenta parques,inseguro,seguro,seguro,desempleo,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,5,3,3,Bogotá,Cabecera,3.0,no,no,no,no,no,no,no,no,no,no,no,no
Hombre,38,Trabajando,633224111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,inseguro,inseguro,seguro,seguro,falta de educacion,no sabe,aumento,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,4,4,4,Bogotá,Cabecera,6.0,no,no,no,si,no,no,no,no,no,no,no,si
Mujer,35,Trabajando,633225111,Poco,Poco,Poco,Poco,Poco,Nada,Nada,Nada,2,3,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,inseguro,inseguro,siguio igual,si,inseguro,seguro,seguro,seguro,seguro,ley poco dura contra delincuentes,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,no sabe,5,5,5,Bogotá,Cabecera,3.0,no,no,no,si,si,si,no,no,no,si,no,si
Hombre,33,Trabajando,633226111,Nada,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,siguio igual,no,inseguro,seguro,seguro,seguro,seguro,desempleo,aumento,aumento,no sabe,aumento,aumento,aumento,no sabe,aumento,no sabe,no sabe,5,3,4,Bogotá,Cabecera,3.0,no,no,no,no,no,no,no,no,si,no,no,no
Hombre,23,Trabajando,633227111,Mucho,Mucho,Poco,Poco,Poco,Poco,Nada,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,siguio igual,si,inseguro,inseguro,inseguro,seguro,inseguro,desempleo,aumento,aumento,no sabe,aumento,aumento,aumento,aumento,aumento,no sabe,aumento,5,5,5,Bogotá,Cabecera,3.0,no,no,no,no,no,no,no,no,no,no,no,no
Hombre,29,Trabajando,633228111,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,siguio igual,no,inseguro,seguro,seguro,no toma transporte publico,seguro,dar papaya,disminuyo,disminuyo,no sabe,disminuyo,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,4,4,4,Bogotá,Cabecera,5.0,no,no,no,si,si,no,no,no,no,no,no,si
Hombre,30,Trabajando,633229111,Poco,Poco,Nada,Nada,Poco,Poco,Poco,Poco,3,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,siguio igual,no,inseguro,inseguro,seguro,inseguro,inseguro,desempleo,disminuyo,no sabe,disminuyo,aumento,aumento,aumento,no sabe,aumento,no sabe,no sabe,5,5,5,Bogotá,Cabecera,3.0,no,no,no,no,no,no,no,no,no,no,no,no
Hombre,53,Trabajando,633230111,Nada,Nada,Nada,Nada,Nada,Poco,Nada,Nada,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,inseguro,no frecuenta lugares comerciales,no toma transporte publico,seguro,falta de vigilacia policial,no sabe,disminuyo,no sabe,no sabe,no sabe,aumento,no sabe,no sabe,no sabe,no sabe,4,4,4,Bogotá,Cabecera,5.0,no,no,no,si,no,no,no,si,no,no,no,si
Mujer,84,Oficios del hogar,633231111,Mucho,Nada,Poco,Poco,Poco,Poco,Nada,Poco,5,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,disminuyo,no,inseguro,inseguro,no frecuenta lugares comerciales,no toma transporte publico,seguro,el consumo de drogas,no sabe,no sabe,aumento,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,5,4,4,Bogotá,Cabecera,5.0,si,no,no,si,no,no,no,no,si,si,no,si
Hombre,40,Trabajando,633232111,Poco,Poco,Nada,Poco,Poco,Poco,Poco,Poco,2,2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,siguio igual,no,inseguro,inseguro,seguro,seguro,seguro,desempleo,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,disminuyo,no sabe,5,4,5,Bogotá,Cabecera,5.0,si,si,si,si,si,no,no,no,no,si,no,si
Mujer,32,Trabajando,633233111,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,inseguro,inseguro,disminuyo,no,seguro,seguro,seguro,seguro,seguro,otro,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,no sabe,4,4,5,Bogotá,Cabecera,3.0,si,no,no,si,si,si,no,no,si,si,no,si
Hombre,60,Trabajando,633234111,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,aumento,no,inseguro,inseguro,no frecuenta lugares comerciales,no toma transporte publico,seguro,dar papaya,no sabe,no sabe,no sabe,disminuyo,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,4,4,4,Bogotá,Cabecera,5.0,no,no,si,si,si,no,no,no,no,no,no,si
Mujer,35,Oficios del hogar,633235111,Mucho,Poco,Nada,Nada,Nada,Nada,Nada,Nada,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,siguio igual,no,inseguro,inseguro,inseguro,inseguro,inseguro,desempleo,aumento,aumento,no sabe,aumento,aumento,aumento,no sabe,no sabe,no sabe,no sabe,5,4,1,Bogotá,Cabecera,3.0,no,no,no,no,no,si,no,no,no,no,no,si
Mujer,38,Trabajando,633236111,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,3,1,0.0,0,1,0,0,0,0,0,0,0,0,1,0,seguro,inseguro,disminuyo,no,inseguro,seguro,seguro,seguro,seguro,otro,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,no sabe,4,3,3,Bogotá,Cabecera,3.0,no,no,no,si,si,si,no,no,no,no,no,si
Hombre,51,Trabajando,633237111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,no frecuenta parques,seguro,seguro,seguro,desempleo,aumento,aumento,aumento,disminuyo,disminuyo,aumento,disminuyo,disminuyo,no sabe,no sabe,4,3,4,Bogotá,Cabecera,2.0,no,no,si,si,si,si,no,no,si,si,no,si
Hombre,67,Ocio,633238111,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,seguro,no frecuenta parques,seguro,seguro,seguro,desempleo,aumento,aumento,no sabe,aumento,aumento,no sabe,no sabe,disminuyo,disminuyo,no sabe,5,1,1,Bogotá,Cabecera,2.0,no,no,no,si,si,si,no,no,no,no,no,si
Hombre,31,Trabajando,633239111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,5,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,si,seguro,seguro,no frecuenta lugares comerciales,seguro,seguro,el consumo de drogas,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,disminuyo,disminuyo,no sabe,4,5,5,Bogotá,Cabecera,2.0,si,no,no,no,si,no,no,no,no,si,no,si
Hombre,43,Trabajando,633742111,Poco,Poco,Poco,Poco,Nada,Poco,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,si,seguro,seguro,inseguro,no toma transporte publico,no frecuenta puentes y peatonales,falta de vigilacia policial,aumento,aumento,no sabe,aumento,aumento,aumento,no sabe,aumento,aumento,no sabe,5,4,5,Cali,Cabecera,5.0,no,no,no,si,si,no,no,no,si,no,no,si
Hombre,45,Trabajando,633743111,Nada,Poco,Poco,Nada,Nada,Nada,Nada,Nada,1,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,si,seguro,seguro,inseguro,no toma transporte publico,no frecuenta puentes y peatonales,ley poco dura contra delincuentes,aumento,aumento,no sabe,aumento,aumento,aumento,aumento,aumento,disminuyo,no sabe,4,1,3,Cali,Cabecera,2.0,si,no,no,si,si,no,no,no,si,no,no,si
Hombre,44,Trabajando,633744111,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,siguio igual,no,inseguro,seguro,seguro,no toma transporte publico,no frecuenta puentes y peatonales,ley poco dura contra delincuentes,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,no sabe,5,5,5,Cali,Cabecera,4.0,no,no,no,no,no,no,no,no,no,no,no,no
Hombre,55,Trabajando,633745111,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,disminuyo,no,inseguro,no frecuenta parques,seguro,seguro,seguro,desempleo,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,no sabe,5,4,5,Cali,Cabecera,2.0,no,no,no,no,no,no,no,no,si,no,no,si
Mujer,54,Trabajando,633746111,Poco,Poco,Poco,Poco,Nada,Nada,Nada,Nada,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,inseguro,inseguro,seguro,seguro,desempleo,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,4,3,3,Cali,Cabecera,2.0,no,no,no,no,no,no,no,no,si,no,no,si
Mujer,78,Pensionado,633747111,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,5,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,no frecuenta parques,inseguro,seguro,seguro,desempleo,aumento,aumento,no sabe,aumento,aumento,aumento,no sabe,aumento,disminuyo,no sabe,5,5,5,Cali,Cabecera,3.0,si,no,si,si,si,no,no,no,si,no,no,si
Hombre,54,Trabajando,633748111,Mucho,Mucho,Poco,Mucho,Mucho,Poco,Mucho,Mucho,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,disminuyo,no,seguro,seguro,inseguro,seguro,seguro,desempleo,aumento,no sabe,no sabe,no sabe,aumento,disminuyo,no sabe,aumento,no sabe,no sabe,5,5,5,Cali,Cabecera,3.0,no,no,no,si,no,no,no,no,no,no,no,si
Hombre,58,Trabajando,633749111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,disminuyo,no,inseguro,seguro,inseguro,seguro,seguro,desempleo,aumento,no sabe,no sabe,aumento,aumento,aumento,no sabe,aumento,no sabe,no sabe,5,5,5,Cali,Cabecera,3.0,si,no,no,no,no,no,no,no,no,no,no,si
Hombre,55,Trabajando,633750111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,disminuyo,si,seguro,no frecuenta parques,seguro,no toma transporte publico,no frecuenta puentes y peatonales,desempleo,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,no sabe,5,5,5,Cali,Cabecera,4.0,no,no,no,no,no,no,no,no,si,si,no,si
Hombre,84,Pensionado,633752111,Mucho,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,siguio igual,no,inseguro,no frecuenta parques,seguro,no toma transporte publico,no frecuenta puentes y peatonales,falta de vigilacia policial,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,5,4,9,Cali,Cabecera,4.0,no,no,no,no,no,no,no,no,no,no,no,no
Hombre,71,Trabajando,633753111,Poco,Mucho,Nada,Poco,Poco,Poco,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,siguio igual,no,seguro,seguro,seguro,no toma transporte publico,no frecuenta puentes y peatonales,desempleo,aumento,aumento,aumento,no sabe,no sabe,disminuyo,no sabe,no sabe,aumento,no sabe,4,4,4,Cali,Cabecera,4.0,si,no,si,si,si,no,no,no,si,si,no,si
Hombre,67,Trabajando,633754111,Poco,Mucho,Nada,Poco,Poco,Poco,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,seguro,no frecuenta lugares comerciales,no toma transporte publico,no frecuenta puentes y peatonales,ley poco dura contra delincuentes,aumento,aumento,no sabe,aumento,aumento,aumento,aumento,aumento,no sabe,no sabe,5,5,5,Cali,Cabecera,4.0,no,no,no,si,si,no,no,no,si,no,no,no
