Zona,Sexo,Localidad,Edad,Estrato,Considera_pobre,Nivel_seguridad_barrio,Pandillas,Atracos_callejeros,Robo_vehiculo,Asalto_casas,Asalto_tiendas,Homicidio,Trafico_drogas,Violaciones,Vandalismo,Guerrilla,Drogadiccion,Nivel_seguridad,Victima_delito,Transporte_habitual
Sur oriental,Hombre,Usme,24.0,1.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Transmilenio
Sur occidental,Hombre,Tunjuelito,42.0,2.0,0,Inseguro,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,1,Carro
Centro oriental,Hombre,Barrios Unidos,70.0,4.0,0,Neutro,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Transmilenio
Sur oriental,Hombre,Usme,32.0,2.0,1,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,0,Transmilenio
Centro,Hombre,Los Mártires,54.0,3.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,1,Transmilenio
Sur oriental,Hombre,Antonio Nariño,55.0,3.0,1,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Sur occidental,Hombre,Tunjuelito,70.0,2.0,0,Inseguro,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,0,Plataformas digitales
Occidental,Hombre,Kennedy,43.0,3.0,1,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Carro
Centro,Hombre,Santa Fe,44.0,3.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Seguro,0,Taxi
Sur occidental,Hombre,Bosa,63.0,2.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Centro,Hombre,Puente Aranda,48.0,3.0,0,Neutro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Carro
Norte,Hombre,Suba,19.0,5.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Transmilenio
Centro,Hombre,Puente Aranda,42.0,3.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,SITP
Sur occidental,Hombre,Ciudad Bolívar,38.0,1.0,0,Neutro,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Inseguro,0,Bicicleta
Sur oriental,Hombre,Usme,35.0,2.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,1,Carro
Sur oriental,Hombre,San Cristóbal,22.0,3.0,0,Neutro,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Norte,Hombre,Usaquén,30.0,4.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Neutro,0,Transmilenio
Sur oriental,Hombre,Antonio Nariño,19.0,3.0,0,Inseguro,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Inseguro,1,Transmilenio
Centro,Hombre,Candelaria,57.0,2.0,1,Neutro,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,Moto particular
Sur occidental,Hombre,Bosa,26.0,2.0,1,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,Transmilenio
Norte,Hombre,Suba,19.0,4.0,0,Neutro,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Seguro,1,Bicicleta
Norte,Hombre,Suba,28.0,4.0,0,Inseguro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,1,Moto particular
Sur oriental,Hombre,Usme,51.0,1.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,Transmilenio
Sur occidental,Hombre,Ciudad Bolívar,43.0,1.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,1,Moto particular
Norte,Hombre,Suba,40.0,4.0,0,Neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,SITP
Sur oriental,Hombre,San Cristóbal,55.0,2.0,1,Inseguro,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,SITP
Occidental,Hombre,Kennedy,59.0,2.0,1,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Inseguro,1,Transmilenio
Centro oriental,Hombre,Chapinero,53.0,2.0,0,Seguro,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Neutro,0,Transmilenio
Centro,Hombre,Puente Aranda,42.0,3.0,0,Inseguro,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,Inseguro,0,Bicicleta
Centro oriental,Hombre,Teusaquillo,65.0,4.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Carro
Norte,Hombre,Suba,63.0,3.0,1,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Bicicleta
Norte,Hombre,Usaquén,27.0,4.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Neutro,0,Transmilenio
Centro,Hombre,Santa Fe,20.0,2.0,0,Neutro,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Inseguro,1,Transmilenio
Sur oriental,Hombre,Usme,27.0,1.0,0,Seguro,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Seguro,0,Moto particular
Occidental,Hombre,Engativá,60.0,3.0,1,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,SITP
Sur occidental,Hombre,Ciudad Bolívar,50.0,2.0,1,Inseguro,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,Transmilenio
Occidental,Hombre,Kennedy,35.0,2.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Seguro,0,Transmilenio
Sur occidental,Hombre,Bosa,79.0,2.0,1,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Transmilenio
Norte,Hombre,Usaquén,46.0,2.0,1,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Moto particular
Occidental,Hombre,Engativá,25.0,2.0,0,Neutro,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,1,Carro
Sur occidental,Hombre,Ciudad Bolívar,26.0,1.0,0,Inseguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,0,Bicicleta
Sur occidental,Hombre,Tunjuelito,69.0,2.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,1,Transmilenio
Sur oriental,Hombre,Rafael Uribe Uribe,79.0,3.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Transmilenio
Centro,Hombre,Santa Fe,56.0,3.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Bicicleta
Norte,Hombre,Usaquén,18.0,4.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Carro
Sur oriental,Hombre,San Cristóbal,42.0,2.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Inseguro,0,Transmilenio
Sur oriental,Hombre,San Cristóbal,37.0,2.0,0,Inseguro,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Inseguro,1,Moto particular
Sur occidental,Hombre,Bosa,66.0,2.0,1,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,1,Taxi
Sur oriental,Hombre,Antonio Nariño,39.0,3.0,1,Neutro,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Bicicleta
Sur occidental,Hombre,Bosa,28.0,2.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Seguro,0,Transmilenio
Sur occidental,Hombre,Ciudad Bolívar,26.0,2.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,1,Bicicleta
Sur occidental,Hombre,Bosa,73.0,2.0,1,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Bicicleta
Centro oriental,Hombre,Chapinero,39.0,4.0,0,Neutro,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Sur occidental,Hombre,Bosa,53.0,2.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Moto particular
Centro oriental,Hombre,Teusaquillo,72.0,5.0,0,Neutro,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Centro oriental,Hombre,Teusaquillo,71.0,4.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,Caminar
Sur oriental,Hombre,Rafael Uribe Uribe,57.0,1.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,1,SITP
Norte,Hombre,Suba,20.0,5.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Seguro,0,Moto particular
Centro oriental,Hombre,Teusaquillo,20.0,3.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Centro oriental,Hombre,Chapinero,27.0,3.0,0,Inseguro,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Inseguro,0,Taxi
Centro,Hombre,Puente Aranda,32.0,3.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,1,Bicicleta
Norte,Hombre,Suba,31.0,3.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Transmilenio
Sur oriental,Hombre,San Cristóbal,38.0,3.0,0,Inseguro,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Occidental,Hombre,Kennedy,47.0,2.0,1,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Inseguro,0,Moto particular
Centro oriental,Hombre,Barrios Unidos,22.0,4.0,0,Seguro,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Transmilenio
Centro oriental,Hombre,Barrios Unidos,71.0,3.0,0,Neutro,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Neutro,0,Bicicleta
Occidental,Hombre,Fontibón,35.0,3.0,0,Inseguro,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Inseguro,0,Bicicleta
Sur oriental,Hombre,Rafael Uribe Uribe,26.0,3.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,Moto particular
Centro oriental,Hombre,Teusaquillo,55.0,4.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Inseguro,1,Bicicleta
Centro,Hombre,Puente Aranda,30.0,3.0,0,Seguro,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Seguro,0,Bicicleta
Sur occidental,Hombre,Tunjuelito,69.0,2.0,0,Seguro,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,SITP
Sur occidental,Hombre,Tunjuelito,40.0,2.0,0,Inseguro,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Inseguro,0,Bicicleta
Norte,Hombre,Suba,37.0,2.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Transmilenio
Sur occidental,Hombre,Bosa,42.0,2.0,1,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Sur occidental,Hombre,Bosa,30.0,2.0,0,Seguro,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Moto particular
Occidental,Hombre,Kennedy,25.0,2.0,1,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Seguro,0,Transmilenio
Sur occidental,Hombre,Bosa,32.0,2.0,1,Inseguro,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,Bicicleta
Sur oriental,Hombre,Usme,36.0,1.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,0,Moto particular
Occidental,Hombre,Kennedy,47.0,2.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,0,Carro
Sur oriental,Hombre,San Cristóbal,44.0,2.0,0,Inseguro,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Neutro,1,Moto particular
Norte,Hombre,Suba,28.0,4.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Occidental,Hombre,Engativá,59.0,2.0,1,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Caminar
Norte,Hombre,Suba,49.0,4.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Carro
Norte,Hombre,Usaquén,47.0,6.0,0,Inseguro,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,Bicicleta
Norte,Hombre,Suba,42.0,2.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Inseguro,1,Bicicleta
Occidental,Hombre,Engativá,36.0,2.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,Transmilenio
Sur oriental,Hombre,San Cristóbal,37.0,2.0,0,Seguro,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Carro
Occidental,Hombre,Engativá,61.0,3.0,1,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Sur occidental,Hombre,Tunjuelito,37.0,2.0,0,Neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,1,Bicicleta
Sur oriental,Hombre,Antonio Nariño,61.0,3.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Moto particular
Occidental,Hombre,Fontibón,44.0,4.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,SITP
Norte,Hombre,Suba,27.0,3.0,0,Seguro,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Sur occidental,Hombre,Ciudad Bolívar,21.0,1.0,0,Neutro,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Neutro,0,SITP
Centro,Hombre,Puente Aranda,22.0,3.0,1,Neutro,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Bicicleta
Centro oriental,Hombre,Barrios Unidos,28.0,4.0,0,Seguro,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,1,Bicicleta
Centro,Hombre,Puente Aranda,46.0,3.0,0,Inseguro,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,1,Moto particular
Sur oriental,Hombre,Usme,21.0,1.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Transmilenio
Occidental,Hombre,Kennedy,31.0,2.0,1,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Moto particular
Occidental,Hombre,Kennedy,68.0,2.0,1,Inseguro,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,0,Transmilenio
Sur oriental,Hombre,Rafael Uribe Uribe,49.0,3.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Bicicleta
Occidental,Hombre,Engativá,46.0,3.0,0,Neutro,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Seguro,0,Moto particular
Centro oriental,Hombre,Barrios Unidos,35.0,4.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,SITP
Sur oriental,Hombre,Rafael Uribe Uribe,30.0,2.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,1,Transmilenio
Norte,Hombre,Suba,50.0,2.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Transmilenio
Sur occidental,Hombre,Bosa,60.0,2.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Inseguro,0,Transmilenio
Centro oriental,Hombre,Teusaquillo,63.0,4.0,1,Neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Bus/Buseta/Micro/Ejecutivo/Colectivo (colectivos de Soacha y otros municipios)
Centro,Hombre,Puente Aranda,56.0,3.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Norte,Hombre,Suba,22.0,2.0,0,Neutro,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Transmilenio
Centro oriental,Hombre,Teusaquillo,75.0,4.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Inseguro,1,Transmilenio
Norte,Hombre,Suba,45.0,3.0,0,Seguro,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Transmilenio
Occidental,Hombre,Engativá,49.0,3.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Caminar
Norte,Hombre,Usaquén,22.0,4.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,1,Bicicleta
Centro,Hombre,Candelaria,35.0,2.0,1,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,0,Caminar
Norte,Hombre,Usaquén,19.0,3.0,1,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Transmilenio
Norte,Hombre,Usaquén,35.0,5.0,0,Inseguro,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Bicicleta
Norte,Hombre,Usaquén,21.0,4.0,0,Inseguro,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Inseguro,0,Transmilenio
Occidental,Hombre,Engativá,26.0,2.0,0,Seguro,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Inseguro,0,Moto particular
Occidental,Hombre,Engativá,40.0,3.0,0,Inseguro,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Neutro,0,Carro
Sur oriental,Hombre,Usme,25.0,1.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Inseguro,0,Transmilenio
Sur oriental,Hombre,Rafael Uribe Uribe,59.0,3.0,0,Inseguro,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Occidental,Hombre,Fontibón,18.0,4.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,1,SITP
Occidental,Hombre,Kennedy,27.0,2.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Transmilenio
Centro,Hombre,Santa Fe,33.0,3.0,1,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Taxi
Occidental,Hombre,Kennedy,23.0,3.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Neutro,0,Transmilenio
Centro oriental,Hombre,Barrios Unidos,30.0,3.0,0,Seguro,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,1,Transmilenio
Sur oriental,Hombre,San Cristóbal,58.0,2.0,0,Seguro,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Neutro,1,Transmilenio
Occidental,Hombre,Engativá,50.0,3.0,0,Neutro,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,1,Carro
Occidental,Hombre,Fontibón,65.0,4.0,0,Seguro,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Neutro,0,SITP
Occidental,Hombre,Fontibón,43.0,3.0,0,Seguro,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Bicicleta
Sur occidental,Hombre,Bosa,24.0,3.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,1,Moto particular
Centro,Hombre,Puente Aranda,60.0,3.0,1,Inseguro,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Neutro,0,Bicicleta
Centro oriental,Hombre,Barrios Unidos,27.0,3.0,0,Inseguro,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Inseguro,0,Bicicleta
Sur occidental,Hombre,Bosa,67.0,2.0,1,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,SITP
Centro oriental,Hombre,Teusaquillo,60.0,4.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,0,Caminar
Sur occidental,Hombre,Tunjuelito,47.0,3.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Seguro,0,Transmilenio
Centro,Hombre,Santa Fe,27.0,2.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Neutro,0,Moto particular
Centro,Hombre,Los Mártires,51.0,4.0,0,Seguro,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Taxi
Centro,Hombre,Puente Aranda,28.0,3.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Moto particular
Sur oriental,Hombre,San Cristóbal,76.0,3.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Moto particular
Sur occidental,Hombre,Bosa,37.0,2.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Moto particular
Centro,Hombre,Los Mártires,57.0,3.0,0,Seguro,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Taxi
Norte,Hombre,Suba,24.0,5.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Carro
Sur occidental,Hombre,Ciudad Bolívar,19.0,3.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Centro,Hombre,Puente Aranda,59.0,3.0,0,Seguro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Taxi
Sur occidental,Hombre,Bosa,46.0,1.0,1,Neutro,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,Bicicleta
Norte,Hombre,Usaquén,34.0,4.0,0,Inseguro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Bicicleta
Centro,Hombre,Puente Aranda,35.0,3.0,0,Inseguro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Moto particular
Sur occidental,Hombre,Ciudad Bolívar,23.0,1.0,0,Neutro,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Inseguro,1,Transmilenio
Occidental,Hombre,Kennedy,18.0,3.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,Bicicleta
Occidental,Hombre,Kennedy,40.0,2.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Bicicleta
Centro,Hombre,Santa Fe,36.0,2.0,1,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,SITP
Norte,Hombre,Usaquén,25.0,6.0,1,Neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Transmilenio
