DIRECTORIO,NRO_ENCUESTA,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,FEX_C,Aporte_policia,Aporte_fuerzas_armadas,Aporte_alcaldia,Aporte_justicia_fiscalia,Aporte_justicia_jueces,Aported_convivencia_ICBF,Aporte_convivencia_InspeccionesPolicia,Aporte_convivencia_CentroConciliacion,Nivel_satisfaccion_policia,Nivel_confianza_policia,Solicitó_servicios_policia
620367,237,1,1,1,1238.8899933,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,1,0
620367,237,2,1,2,1238.8899933,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620368,237,1,1,1,1335.4842751,Mucho,Nada,Mucho,Mucho,Poco,Poco,Nada,Poco,3,3,0
620369,237,1,1,1,1087.4223676,Poco,Poco,Nada,Nada,Nada,Nada,Nada,Nada,2,3,1
620369,237,2,1,2,1087.4223676,Poco,Poco,Poco,Nada,Nada,Poco,Poco,Nada,3,3,0
620370,237,1,1,1,1070.1041654,Poco,Poco,Poco,Poco,Nada,Nada,Nada,Nada,1,1,0
620370,237,2,1,2,1070.1041654,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620371,237,1,1,1,899.46617538,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,2,0
620372,237,1,1,1,1068.3874201,Poco,Nada,Nada,Nada,Nada,Nada,Poco,Nada,3,3,1
620373,237,1,1,1,1087.4223676,Mucho,Mucho,Nada,Poco,Poco,Poco,Poco,Poco,4,3,0
620373,237,2,1,2,1087.4223676,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Nada,3,3,0
620374,237,1,1,1,1294.6705013,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620374,237,2,1,2,1294.6705013,Mucho,Mucho,Poco,Poco,Poco,Poco,Mucho,Poco,5,5,0
620375,237,1,1,1,1151.3883892,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Poco,3,3,0
620375,237,2,1,2,1151.3883892,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620376,237,1,1,1,1061.6568689,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,1,1,0
620376,237,2,1,2,1061.6568689,Poco,Poco,Nada,Nada,Nada,Nada,Nada,Nada,4,3,0
620376,237,3,1,3,1061.6568689,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,1,1,0
620377,237,1,1,1,1087.4223676,Poco,Poco,Nada,Nada,Nada,Nada,Poco,Nada,3,3,0
620377,237,2,1,2,1087.4223676,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620378,237,4,1,4,1395.9072938,Poco,Poco,Poco,Poco,Poco,Nada,Nada,Poco,3,3,0
620378,237,1,1,1,1395.9072938,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620378,237,2,1,2,1395.9072938,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Poco,3,3,0
620379,237,1,1,1,1133.0514692,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620379,237,2,1,2,1133.0514692,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620380,237,1,1,1,1244.7651688,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620381,237,1,1,1,1486.6264002,Poco,Poco,Poco,Nada,Poco,Poco,Poco,Poco,3,3,0
620381,237,2,1,2,1486.6264002,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Poco,3,3,0
620381,237,3,1,3,1486.6264002,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620382,237,1,1,1,906.44117537,Mucho,Mucho,Poco,Nada,Nada,Nada,Nada,Nada,4,3,0
620382,237,2,1,2,906.44117537,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620383,237,1,1,1,1038.2348912,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
620383,237,2,1,2,1038.2348912,Poco,Nada,Poco,Poco,Nada,Mucho,Poco,Poco,2,2,0
620384,237,1,1,1,747.81396968,Poco,Nada,Nada,Nada,Nada,Mucho,Poco,Poco,2,1,1
620384,237,2,1,2,747.81396968,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620385,237,1,1,1,984.73000332,Mucho,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0
620385,237,2,1,2,984.73000332,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620385,237,3,1,3,984.73000332,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620385,237,4,1,4,984.73000332,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620385,237,5,1,5,984.73000332,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620386,237,1,1,1,2062.7374093,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,2,1
620386,237,2,1,2,2062.7374093,Mucho,Mucho,Mucho,Mucho,Mucho,Poco,Mucho,Mucho,2,2,0
620387,237,1,1,1,754.38800169,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,1,2,0
620387,237,2,1,2,754.38800169,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Poco,2,3,0
620387,237,3,1,3,754.38800169,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,2,0
620388,237,1,1,1,976.71461871,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Nada,2,3,0
620388,237,2,1,2,976.71461871,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620388,237,3,1,3,976.71461871,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,4,0
620389,237,1,1,1,1374.1844346,Poco,Poco,Poco,Poco,Nada,Poco,Poco,Nada,3,3,0
620390,237,1,1,1,1374.1844346,Mucho,Poco,Nada,Nada,Nada,Poco,Poco,Poco,3,3,0
620391,237,1,1,1,1824.3241903,Poco,Poco,Nada,Nada,Nada,Poco,Poco,Poco,4,3,0
620391,237,2,1,2,1824.3241903,Poco,Poco,Poco,Poco,Nada,Poco,Nada,Nada,4,3,0
620391,237,3,1,3,1824.3241903,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,2,0
620392,237,1,1,1,1028.4692953,Poco,Poco,Poco,Poco,Nada,Nada,Poco,Nada,3,2,0
620392,237,2,1,2,1028.4692953,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
620392,237,4,1,4,1028.4692953,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,3,0
620393,237,1,1,1,1064.5795524,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,2,0
620393,237,2,1,2,1064.5795524,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,2,1
620393,237,3,1,3,1064.5795524,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,2,0
620394,237,1,1,1,1175.2261621,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
620396,237,3,1,3,1148.5060678,Mucho,Mucho,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,4,4,0
620396,237,1,1,1,1148.5060678,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Nada,4,4,0
620396,237,2,1,2,1148.5060678,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,4,4,0
620397,237,2,1,2,1342.6709631,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0
620397,237,1,1,1,1342.6709631,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0
620398,237,1,1,1,1068.5552005,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,4,4,0
620398,237,2,1,2,1068.5552005,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0
620398,237,3,1,3,1068.5552005,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,3,2,0
620398,237,4,1,4,1068.5552005,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0
620399,237,1,1,1,765.67071188,Mucho,Mucho,Poco,Poco,Poco,Poco,Mucho,Poco,4,4,0
620399,237,2,1,2,765.67071188,Mucho,Poco,Mucho,Mucho,Mucho,Poco,Mucho,Poco,3,3,0
620399,237,3,1,3,765.67071188,Mucho,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,4,4,0
620400,237,1,1,1,1340.6220428,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0
620400,237,2,1,2,1340.6220428,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620400,237,3,1,3,1340.6220428,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620401,237,3,1,3,1100.8997529,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620401,237,1,1,1,1100.8997529,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620401,237,2,1,2,1100.8997529,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620401,237,4,1,4,1100.8997529,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620402,237,1,1,1,1352.7798456,Nada,Nada,Nada,Nada,Nada,Poco,Nada,Poco,2,2,0
620403,237,1,1,1,1362.2357789,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620403,237,2,1,2,1362.2357789,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620404,237,1,1,1,1540.3968963,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620405,237,1,1,1,1312.5782376,Mucho,Poco,Mucho,Poco,Poco,Mucho,Mucho,Mucho,3,4,0
620405,237,2,1,2,1312.5782376,Mucho,Poco,Mucho,Poco,Poco,Mucho,Mucho,Mucho,3,4,0
620406,237,1,1,1,1652.6617904,Mucho,Poco,Poco,Nada,Poco,Poco,Mucho,Poco,3,1,0
620407,237,1,1,1,1424.8431317,Poco,Poco,Mucho,Poco,Poco,Poco,Poco,Mucho,3,3,0
620407,237,2,1,2,1424.8431317,Poco,Poco,Poco,Poco,Poco,Nada,Poco,Nada,3,3,0
620408,237,1,1,1,1941.9033314,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,1,1,0
620408,237,2,1,2,1941.9033314,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,3,0
620409,237,1,1,1,1391.36174,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
620410,237,1,1,1,1480.9346956,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620411,237,2,1,2,1469.3688197,Mucho,Poco,Mucho,Nada,Nada,Nada,Nada,Nada,4,4,0
620411,237,3,1,3,1469.3688197,Mucho,Nada,Nada,Nada,Nada,Nada,Nada,Nada,4,4,0
620411,237,4,1,4,1469.3688197,Mucho,Poco,Mucho,Poco,Poco,Poco,Poco,Poco,5,4,0
620411,237,1,1,1,1469.3688197,Mucho,Poco,Mucho,Poco,Poco,Poco,Nada,Nada,4,4,0
620412,237,1,1,1,1738.0034977,Poco,Nada,Poco,Poco,Poco,Mucho,Poco,Poco,3,1,0
620412,237,2,1,2,1738.0034977,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,3,3,0
620413,237,1,1,1,1389.7890306,Nada,Nada,Poco,Poco,Mucho,Poco,Nada,Poco,3,1,0
620413,237,2,1,2,1389.7890306,Poco,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620413,237,3,1,3,1389.7890306,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620414,237,1,1,1,747.81396968,Mucho,Poco,Mucho,Poco,Poco,Poco,Poco,Poco,3,4,1
620414,237,2,1,2,747.81396968,Mucho,Poco,Mucho,Mucho,Mucho,Poco,Poco,Mucho,3,4,1
620415,237,1,1,1,1380.1984056,Mucho,Poco,Poco,Poco,Nada,Nada,Nada,Nada,2,1,0
620415,237,2,1,2,1380.1984056,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,3,0
620416,237,1,1,1,1369.2416856,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,3,0
620417,237,1,1,1,1521.3796507,Poco,Poco,Poco,Nada,Poco,Nada,Poco,Poco,3,1,0
620418,237,1,1,1,1343.3659946,Poco,Nada,Nada,Nada,Nada,Poco,Poco,Poco,2,2,0
620418,237,2,1,2,1343.3659946,Poco,Nada,Nada,Poco,Poco,Poco,Poco,Poco,2,2,0
620418,237,4,1,4,1343.3659946,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620419,237,1,1,1,1295.8116721,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620419,237,2,1,2,1295.8116721,Poco,Poco,Nada,Poco,Poco,Poco,Poco,Poco,1,1,1
620419,237,3,1,3,1295.8116721,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620422,237,1,1,1,1105.2901793,Nada,Poco,Nada,Nada,Nada,Poco,Nada,Mucho,3,1,1
620422,237,2,1,2,1105.2901793,Nada,Nada,Nada,Nada,Nada,Poco,Poco,Poco,2,2,0
620422,237,3,1,3,1105.2901793,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,2,0
620422,237,4,1,4,1105.2901793,Nada,Nada,Nada,Nada,Nada,Poco,Nada,Mucho,2,1,0
620425,237,1,1,1,1649.7154364,Poco,Poco,Poco,Poco,Nada,Poco,Poco,Poco,3,3,0
620425,237,2,1,2,1649.7154364,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620426,237,1,1,1,1415.3367904,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,3,0
620426,237,2,1,2,1415.3367904,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Mucho,2,2,0
620426,237,3,1,3,1415.3367904,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
620427,237,2,1,2,1196.5395708,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,Poco,Mucho,2,2,0
620427,237,3,1,3,1196.5395708,Poco,Mucho,Poco,Mucho,Poco,Mucho,Poco,Poco,3,3,0
620427,237,1,1,1,1196.5395708,Poco,Mucho,Poco,Poco,Nada,Nada,Nada,Nada,3,3,0
620428,237,1,1,1,1217.1037206,Mucho,Mucho,Nada,Nada,Nada,Mucho,Mucho,Mucho,5,5,0
620429,237,1,1,1,1335.4842751,Poco,Mucho,Poco,Mucho,Poco,Poco,Poco,Poco,3,4,0
620430,237,1,1,1,1426.7027916,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,1,3,0
620430,237,2,1,2,1426.7027916,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620431,237,1,1,1,1259.1026304,Mucho,Poco,Mucho,Poco,Poco,Mucho,Poco,Poco,2,2,0
620431,237,2,1,2,1259.1026304,Mucho,Mucho,Mucho,Mucho,Mucho,Poco,Mucho,Poco,4,4,0
620432,237,1,1,1,891.10473732,Mucho,Mucho,Poco,Poco,Poco,Nada,Mucho,Poco,3,4,1
620432,237,2,1,2,891.10473732,Mucho,Mucho,Poco,Poco,Nada,Poco,Mucho,Mucho,4,3,0
620433,237,1,1,1,1887.6130667,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,1,0
620433,237,2,1,2,1887.6130667,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
620434,237,1,1,1,1053.1091169,Poco,Mucho,Mucho,Poco,Poco,Mucho,Poco,Poco,3,3,0
620435,237,1,1,1,1305.5445073,Poco,Poco,Nada,Nada,Nada,Nada,Nada,Nada,2,2,0
620435,237,2,1,2,1305.5445073,Nada,Nada,Nada,Nada,Nada,Poco,Poco,Poco,2,3,0
620435,237,3,1,3,1305.5445073,Poco,Poco,Nada,Nada,Nada,Poco,Poco,Poco,2,2,0
620435,237,4,1,4,1305.5445073,Poco,Nada,Nada,Nada,Nada,Poco,Nada,Poco,3,3,0
620436,237,1,1,1,1565.2592602,Mucho,Mucho,Poco,Poco,Poco,Mucho,Mucho,Mucho,3,4,1
620436,237,2,1,2,1565.2592602,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,3,2,1
620436,237,3,1,3,1565.2592602,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620436,237,5,1,5,1565.2592602,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,1,1
620437,237,1,1,1,1246.3566161,Poco,Nada,Nada,Nada,Nada,Poco,Poco,Poco,2,2,0
620437,237,2,1,2,1246.3566161,Poco,Nada,Nada,Nada,Nada,Poco,Poco,Poco,3,3,0
620438,237,1,1,1,1723.7887543,Mucho,Mucho,Mucho,Mucho,Poco,Mucho,Poco,Mucho,4,4,0
620438,237,2,1,2,1723.7887543,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Mucho,3,3,0
620439,237,1,1,1,1827.2982674,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Poco,1,1,0
620439,237,2,1,2,1827.2982674,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
620440,237,1,1,1,1396.1676232,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,3,0
620440,237,2,1,2,1396.1676232,Poco,Nada,Nada,Nada,Nada,Poco,Poco,Poco,3,3,0
620440,237,3,1,3,1396.1676232,Poco,Poco,Nada,Nada,Nada,Poco,Poco,Poco,2,2,0
620441,237,1,1,1,1187.3692764,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
620441,237,2,1,2,1187.3692764,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,2,0
620442,237,1,1,1,1242.1785651,Mucho,Mucho,Mucho,Nada,Nada,Poco,Nada,Nada,4,3,0
620442,237,2,1,2,1242.1785651,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
620443,237,1,1,1,1159.4681167,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Poco,3,3,0
620444,237,1,1,1,1196.3604873,Poco,Poco,Nada,Nada,Nada,Poco,Nada,Poco,3,2,0
620444,237,2,1,2,1196.3604873,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620444,237,3,1,3,1196.3604873,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620445,237,1,1,1,1438.8217092,Mucho,Mucho,Nada,Nada,Nada,Nada,Mucho,Nada,3,4,0
620446,237,1,1,1,1078.8907368,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
620446,237,2,1,2,1078.8907368,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,3,0
620447,237,1,1,1,605.76888039,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
620447,237,2,1,2,605.76888039,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
620447,237,3,1,3,605.76888039,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
620447,237,4,1,4,605.76888039,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
620448,237,1,1,1,751.572822,Poco,Nada,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
620448,237,2,1,2,751.572822,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
620448,237,3,1,3,751.572822,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
620449,237,1,1,1,945.29626115,Poco,Poco,Poco,Nada,Nada,Poco,Poco,Poco,3,3,0
620449,237,2,1,2,945.29626115,Poco,Nada,Poco,Poco,Poco,Poco,Mucho,Mucho,2,2,0
620449,237,3,1,3,945.29626115,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,1,0
620450,237,1,1,1,1072.1302974,Poco,Poco,Nada,Nada,Nada,Mucho,Poco,Poco,3,3,0
620451,237,1,1,1,1036.9642607,Poco,Nada,Poco,Nada,Nada,Poco,Poco,Poco,2,2,0
620452,237,1,1,1,1308.2312322,Poco,Nada,Nada,Nada,Nada,Poco,Poco,Poco,3,3,0
620452,237,2,1,2,1308.2312322,Poco,Nada,Poco,Nada,Nada,Poco,Poco,Poco,3,3,0
620452,237,3,1,3,1308.2312322,Poco,Poco,Poco,Poco,Poco,Poco,Mucho,Mucho,3,3,0
620453,237,1,1,1,2462.8376568,Poco,Nada,Poco,Poco,Nada,Mucho,Nada,Poco,3,3,0
620453,237,2,1,2,2462.8376568,Poco,Poco,Poco,Nada,Poco,Poco,Nada,Poco,3,3,0
620453,237,3,1,3,2462.8376568,Mucho,Poco,Mucho,Poco,Poco,Poco,Nada,Nada,3,4,0
620454,237,1,1,1,1453.590258,Mucho,Mucho,Poco,Poco,Nada,Poco,Poco,Nada,4,4,0
620454,237,2,1,2,1453.590258,Mucho,Mucho,Poco,Poco,Poco,Poco,Mucho,Poco,3,3,0
620454,237,3,1,3,1453.590258,Mucho,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
620455,237,2,1,2,969.92743074,Nada,Nada,Nada,Nada,Nada,Poco,Nada,Mucho,2,2,0
620455,237,3,1,3,969.92743074,Nada,Nada,Nada,Nada,Poco,Nada,Nada,Poco,2,2,0
620455,237,1,1,1,969.92743074,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
620456,237,1,1,1,1247.7047191,Nada,Poco,Nada,Nada,Nada,Mucho,Nada,Mucho,1,1,1
620456,237,2,1,2,1247.7047191,Nada,Poco,Nada,Nada,Nada,Mucho,Poco,Poco,1,2,1
620457,237,1,1,1,1056.2721575,Poco,Nada,Nada,Nada,Nada,Poco,Poco,Poco,1,1,1
620458,237,1,1,1,1278.7342506,Poco,Poco,Poco,Poco,Nada,Poco,Poco,Poco,2,2,0
620458,237,2,1,2,1278.7342506,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
620459,237,1,1,1,1477.533218,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Nada,3,3,0
620459,237,2,1,2,1477.533218,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Poco,3,3,0
620460,237,1,1,1,815.96086473,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620460,237,2,1,2,815.96086473,Mucho,Mucho,Poco,Poco,Poco,Poco,Mucho,Poco,4,4,0
620460,237,3,1,3,815.96086473,Mucho,Mucho,Poco,Poco,Poco,Poco,Mucho,Poco,4,4,0
620461,237,1,1,1,1305.2917848,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Poco,2,2,0
620461,237,2,1,2,1305.2917848,Nada,Nada,Poco,Nada,Nada,Poco,Nada,Poco,2,2,0
620461,237,3,1,3,1305.2917848,Nada,Nada,Nada,Nada,Nada,Poco,Poco,Poco,2,2,0
620462,237,1,1,1,797.5100814,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,1,0
620462,237,2,1,2,797.5100814,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,1,0
620462,237,3,1,3,797.5100814,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,2,0
620463,237,1,1,1,1284.3937343,Mucho,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,2,4,0
620463,237,2,1,2,1284.3937343,Poco,Poco,Poco,Poco,Nada,Nada,Poco,Poco,4,4,0
620464,237,1,1,1,1068.2708573,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620464,237,2,1,2,1068.2708573,Poco,Poco,Nada,Nada,Nada,Mucho,Nada,Nada,4,4,0
620464,237,3,1,3,1068.2708573,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,2,0
620465,237,1,1,1,3346.5224192,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
620465,237,3,1,3,3346.5224192,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620465,237,4,1,4,3346.5224192,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620466,237,1,1,1,3702.5106292,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,3,0
620466,237,2,1,2,3702.5106292,Poco,Nada,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620466,237,3,1,3,3702.5106292,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Nada,3,3,0
620466,237,4,1,4,3702.5106292,Nada,Poco,Nada,Poco,Poco,Nada,Poco,Poco,3,3,0
620467,237,1,1,1,2821.5728169,Poco,Nada,Poco,Poco,Nada,Poco,Poco,Poco,3,1,1
620467,237,2,1,2,2821.5728169,Poco,Poco,Poco,Poco,Nada,Poco,Poco,Poco,3,3,0
620468,237,1,1,1,2884.9755428,Poco,Poco,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
620469,237,1,1,1,2728.0106805,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
620470,237,1,1,1,3449.5180449,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,1,1
620470,237,2,1,2,3449.5180449,Poco,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,2,1,0
620471,237,1,1,1,3260.6949608,Nada,Nada,Nada,Poco,Poco,Mucho,Nada,Nada,1,1,0
620471,237,2,1,2,3260.6949608,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,2,0
620472,237,1,1,1,5025.5083577,Poco,Poco,Poco,Poco,Nada,Mucho,Poco,Poco,3,2,0
620472,237,2,1,2,5025.5083577,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,1,0
620472,237,4,1,4,5025.5083577,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,2,0
620473,237,1,1,1,28.626954745,Mucho,Poco,Mucho,Poco,Poco,Mucho,Mucho,Mucho,4,4,0
620474,237,1,1,1,3351.6238108,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,5,5,0
620474,237,2,1,2,3351.6238108,Mucho,Mucho,Mucho,Mucho,Mucho,Poco,Poco,Poco,5,5,0
620475,237,1,1,1,2909.8683806,Mucho,Mucho,Mucho,Mucho,Mucho,Poco,Mucho,Mucho,3,3,1
620476,237,1,1,1,3938.4411378,Poco,Nada,Poco,Mucho,Poco,Poco,Poco,Poco,3,3,0
620477,237,1,1,1,87.825200231,Mucho,Mucho,Mucho,Poco,Poco,Poco,Mucho,Poco,4,4,0
620477,237,2,1,2,87.825200231,Mucho,Mucho,Mucho,Mucho,Mucho,Nada,Nada,Nada,4,4,0
620477,237,3,1,3,87.825200231,Mucho,Poco,Mucho,Poco,Poco,Poco,Poco,Poco,4,4,0
620478,237,1,1,1,27.289224185,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0
620478,237,2,1,2,27.289224185,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0
620479,237,1,1,1,3009.1761659,Poco,Nada,Poco,Poco,Nada,Poco,Poco,Poco,3,4,0
620479,237,2,1,2,3009.1761659,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,3,0
620480,237,1,1,1,3059.712317,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
620481,237,1,1,1,3442.5526609,Mucho,Mucho,Poco,Nada,Nada,Nada,Mucho,Poco,1,5,1
620481,237,2,1,2,3442.5526609,Mucho,Mucho,Poco,Poco,Poco,Nada,Mucho,Poco,4,5,0
