DIRECTORIO,Aporte_policia,Aporte_fuerzas_armadas,Aporte_alcaldia,Aporte_justicia_fiscalia,Aporte_justicia_jueces,Aported_convivencia_ICBF,Aporte_convivencia_InspeccionesPolicia,Aporte_convivencia_CentroConciliacion,Nivel_satisfaccion_policia,Nivel_confianza_policia,Solicitó_servicios_policia
641704,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0
641705,Poco,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,1,1,0
641705,Nada,Poco,Nada,Poco,Poco,Poco,Poco,Poco,1,1,1
641706,Poco,Poco,Nada,Nada,Nada,Nada,Poco,Poco,2,1,1
641707,Mucho,Mucho,Nada,Nada,Nada,Mucho,Mucho,Mucho,5,1,0
641707,Mucho,Nada,Nada,Mucho,Mucho,Nada,Poco,Poco,5,5,1
641708,Nada,Poco,Nada,Nada,Nada,Mucho,Nada,Nada,2,1,0
641710,Poco,Poco,Nada,Nada,Nada,Poco,Nada,Poco,3,3,0
641710,Poco,Nada,Nada,Nada,Nada,Nada,Poco,Nada,3,3,0
641711,Mucho,Mucho,Mucho,Poco,Poco,Mucho,Mucho,Poco,5,4,0
641711,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641713,Mucho,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641714,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,2,0
641715,Mucho,Mucho,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,4,4,0
641715,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641716,Poco,Poco,Nada,Poco,Poco,Poco,Poco,Poco,3,3,0
641717,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,4,4,0
641717,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,3,0
641718,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,1,0
641718,Nada,Nada,Nada,Nada,Nada,Poco,Nada,Nada,1,1,0
641719,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,2,0
641720,Mucho,Mucho,Nada,Nada,Nada,Poco,Poco,Poco,5,5,0
641721,Mucho,Mucho,Nada,Nada,Nada,Nada,Nada,Nada,5,5,0
641721,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,5,5,0
641721,Poco,Mucho,Poco,Mucho,Nada,Poco,Poco,Mucho,3,4,0
641722,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,5,3,0
641723,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
641724,Poco,Mucho,Nada,Poco,Poco,Mucho,Poco,Poco,3,3,0
641725,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
641725,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641726,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,3,0
641728,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641728,Poco,Mucho,Poco,Poco,Poco,Nada,Nada,Nada,3,3,0
641730,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
641730,Mucho,Mucho,Poco,Mucho,Poco,Poco,Mucho,Mucho,3,4,0
641730,Mucho,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641730,Poco,Mucho,Poco,Poco,Poco,Mucho,Nada,Nada,3,3,0
641731,Poco,Nada,Nada,Poco,Poco,Nada,Poco,Poco,4,4,1
641738,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
641738,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,2,1
641738,Poco,Poco,Nada,Poco,Poco,Poco,Poco,Poco,2,2,0
641739,Poco,Nada,Nada,Nada,Nada,Poco,Poco,Poco,2,1,0
641740,Mucho,Nada,Nada,Poco,Poco,Mucho,Poco,Poco,4,4,1
641740,Mucho,Poco,Poco,Poco,Poco,Mucho,Mucho,Mucho,4,3,0
641740,Poco,Poco,Nada,Poco,Nada,Poco,Poco,Mucho,3,3,0
641741,Poco,Poco,Nada,Poco,Nada,Mucho,Poco,Poco,3,3,0
641741,Poco,Nada,Nada,Nada,Nada,Poco,Mucho,Mucho,3,5,0
641741,Mucho,Mucho,Poco,Poco,Poco,Mucho,Poco,Poco,2,3,0
641742,Poco,Poco,Poco,Nada,Nada,Nada,Nada,Nada,2,1,0
641742,Mucho,Mucho,Mucho,Mucho,Mucho,Poco,Poco,Poco,3,3,0
641745,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,1
641746,Mucho,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641747,Mucho,Mucho,Poco,Poco,Poco,Mucho,Poco,Mucho,3,3,0
641747,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,5,5,1
641748,Poco,Poco,Poco,Poco,Nada,Poco,Poco,Mucho,3,2,1
641748,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641749,Mucho,Mucho,Mucho,Mucho,Poco,Mucho,Mucho,Mucho,4,4,0
641749,Poco,Nada,Nada,Poco,Poco,Mucho,Poco,Poco,4,3,0
641750,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,4,0
641750,Mucho,Mucho,Poco,Poco,Nada,Nada,Poco,Nada,3,3,0
641751,Nada,Poco,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
641751,Nada,Poco,Nada,Poco,Nada,Poco,Nada,Nada,1,2,0
641752,Poco,Nada,Nada,Nada,Nada,Nada,Poco,Nada,3,3,0
641752,Poco,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641753,Poco,Nada,Nada,Nada,Nada,Mucho,Mucho,Mucho,3,3,1
641757,Poco,Mucho,Poco,Mucho,Mucho,Mucho,Poco,Mucho,3,3,0
641758,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,3,0
641760,Mucho,Mucho,Nada,Mucho,Nada,Nada,Mucho,Mucho,3,4,1
641760,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
641761,Mucho,Mucho,Mucho,Nada,Mucho,Mucho,Mucho,Mucho,5,5,0
641763,Mucho,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641764,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,1,1,0
641764,Nada,Nada,Nada,Nada,Nada,Poco,Poco,Poco,2,1,0
641765,Poco,Mucho,Mucho,Mucho,Poco,Mucho,Poco,Poco,3,3,0
641765,Poco,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,2,1,0
641766,Poco,Poco,Nada,Nada,Nada,Poco,Poco,Poco,3,3,0
641766,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,1,0
641766,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641766,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641770,Nada,Poco,Nada,Poco,Nada,Poco,Mucho,Mucho,2,2,0
641771,Poco,Poco,Poco,Poco,Poco,Mucho,Mucho,Poco,3,3,1
641773,Mucho,Mucho,Nada,Poco,Poco,Poco,Poco,Poco,3,3,0
641773,Mucho,Poco,Nada,Nada,Nada,Nada,Poco,Nada,3,3,0
641773,Nada,Poco,Nada,Nada,Nada,Poco,Poco,Poco,2,1,0
641773,Poco,Mucho,Nada,Nada,Nada,Poco,Nada,Nada,4,3,0
641774,Poco,Nada,Poco,Poco,Poco,Poco,Poco,Mucho,3,2,0
641774,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
641777,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,3,0
641777,Nada,Poco,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
641777,Nada,Nada,Nada,Nada,Nada,Poco,Nada,Nada,1,2,0
641780,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,2,0
641782,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
641782,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
641783,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,3,3,0
641784,Poco,Nada,Nada,Poco,Poco,Poco,Poco,Poco,4,5,0
641784,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
641784,Poco,Mucho,Nada,Nada,Nada,Poco,Nada,Poco,3,5,1
641788,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,2,0
641789,Nada,Nada,Nada,Nada,Nada,Mucho,Mucho,Mucho,3,3,0
641790,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Mucho,3,1,0
641791,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,5,3,0
641791,Poco,Nada,Nada,Poco,Poco,Poco,Poco,Poco,3,2,0
641792,Poco,Nada,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641793,Nada,Poco,Poco,Poco,Poco,Mucho,Nada,Nada,3,3,0
641794,Poco,Mucho,Poco,Poco,Poco,Nada,Poco,Poco,2,1,0
641795,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Poco,2,1,1
641796,Poco,Nada,Nada,Nada,Nada,Nada,Poco,Poco,2,2,0
641797,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
641799,Mucho,Mucho,Poco,Poco,Poco,Poco,Poco,Mucho,3,3,1
641799,Poco,Nada,Mucho,Mucho,Mucho,Poco,Poco,Mucho,3,3,0
641800,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Nada,1,1,0
641805,Poco,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0
641806,Poco,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
641806,Poco,Mucho,Poco,Poco,Nada,Mucho,Poco,Poco,3,1,0
641806,Poco,Mucho,Poco,Mucho,Mucho,Mucho,Poco,Mucho,3,1,0
641822,Poco,Nada,Poco,Nada,Nada,Nada,Nada,Nada,2,3,0
641822,Poco,Poco,Poco,Nada,Nada,Nada,Nada,Nada,2,2,0
641824,Mucho,Poco,Nada,Mucho,Mucho,Poco,Mucho,Mucho,4,4,0
641825,Poco,Mucho,Poco,Poco,Poco,Mucho,Poco,Poco,2,1,0
641827,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,1,1,0
641827,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
641828,Poco,Poco,Nada,Nada,Nada,Nada,Nada,Nada,3,3,0
641828,Poco,Mucho,Nada,Nada,Nada,Nada,Poco,Poco,3,3,0
641829,Poco,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641829,Poco,Mucho,Nada,Nada,Nada,Nada,Nada,Nada,3,3,0
641829,Poco,Mucho,Nada,Nada,Nada,Nada,Nada,Nada,3,3,0
641834,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,1,0
641834,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641850,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,3,3,0
641850,Mucho,Mucho,Mucho,Mucho,Poco,Mucho,Mucho,Mucho,5,4,0
641861,Poco,Nada,Poco,Poco,Poco,Mucho,Poco,Poco,3,4,0
641861,Mucho,Poco,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,4,4,0
641861,Poco,Poco,Nada,Poco,Poco,Mucho,Poco,Mucho,3,3,0
641861,Mucho,Poco,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,4,4,0
641861,Poco,Poco,Poco,Poco,Poco,Mucho,Mucho,Mucho,3,3,0
641861,Mucho,Poco,Poco,Poco,Poco,Mucho,Poco,Mucho,3,4,0
641861,Mucho,Poco,Poco,Mucho,Poco,Mucho,Mucho,Mucho,3,3,0
641862,Poco,Poco,Poco,Poco,Nada,Poco,Poco,Poco,4,4,0
641862,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,1,0
641865,Nada,Nada,Poco,Nada,Nada,Poco,Poco,Poco,1,1,1
641867,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,3,3,0
641867,Mucho,Poco,Poco,Mucho,Poco,Mucho,Mucho,Mucho,3,3,0
641867,Mucho,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0
641867,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641868,Poco,Poco,Nada,Nada,Poco,Nada,Nada,Nada,2,1,0
641868,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0
641872,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Nada,Nada,3,4,0
641872,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,4,4,0
641872,Mucho,Poco,Poco,Poco,Poco,Mucho,Mucho,Mucho,4,4,0
641876,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641876,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641876,Mucho,Mucho,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,3,5,0
641877,Mucho,Mucho,Nada,Mucho,Mucho,Mucho,Mucho,Mucho,5,1,0
641877,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Nada,3,3,0
641878,Mucho,Mucho,Mucho,Poco,Mucho,Poco,Poco,Poco,3,3,0
641883,Mucho,Poco,Nada,Poco,Poco,Nada,Poco,Poco,3,3,0
641883,Poco,Poco,Nada,Poco,Poco,Nada,Poco,Poco,3,3,0
641885,Mucho,Poco,Poco,Poco,Poco,Nada,Nada,Nada,3,4,0
641885,Poco,Nada,Poco,Nada,Nada,Poco,Nada,Nada,2,2,0
641886,Mucho,Poco,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,3,4,0
641888,Mucho,Poco,Nada,Poco,Poco,Nada,Poco,Poco,3,3,0
641888,Poco,Poco,Nada,Poco,Poco,Nada,Poco,Poco,3,3,0
641888,Poco,Poco,Nada,Poco,Poco,Nada,Poco,Poco,3,3,0
641889,Nada,Nada,Nada,Poco,Poco,Poco,Poco,Poco,1,2,1
641889,Nada,Nada,Nada,Poco,Poco,Nada,Nada,Poco,1,2,0
641891,Poco,Poco,Nada,Nada,Nada,Poco,Poco,Poco,2,1,0
641891,Nada,Nada,Poco,Poco,Nada,Poco,Nada,Nada,1,1,0
641892,Mucho,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0
641892,Mucho,Mucho,Poco,Poco,Poco,Mucho,Poco,Mucho,4,4,1
641894,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,1,3,0
641894,Nada,Mucho,Poco,Poco,Poco,Mucho,Poco,Poco,1,1,0
641899,Poco,Mucho,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0
641899,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641899,Mucho,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,4,5,0
641900,Poco,Poco,Nada,Nada,Nada,Nada,Nada,Nada,2,1,0
641900,Poco,Poco,Nada,Poco,Poco,Poco,Poco,Poco,1,1,0
641900,Poco,Poco,Nada,Poco,Poco,Poco,Poco,Poco,1,2,0
641900,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641903,Mucho,Mucho,Poco,Poco,Poco,Poco,Poco,Nada,5,4,0
641903,Mucho,Poco,Nada,Nada,Nada,Nada,Nada,Nada,4,4,0
641903,Mucho,Mucho,Mucho,Nada,Poco,Poco,Nada,Nada,3,3,0
641906,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,3,5,0
641906,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
641907,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,2,0
641907,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,4,4,0
641908,Mucho,Poco,Mucho,Nada,Nada,Nada,Nada,Nada,5,4,0
641908,Mucho,Poco,Mucho,Nada,Nada,Mucho,Nada,Nada,5,5,0
641909,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,3,0
641910,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,2,0
641910,Poco,Poco,Poco,Poco,Nada,Poco,Nada,Nada,3,3,0
641911,Poco,Poco,Nada,Poco,Poco,Nada,Poco,Poco,3,3,0
641911,Poco,Poco,Nada,Poco,Poco,Nada,Poco,Poco,3,3,0
641911,Poco,Poco,Nada,Poco,Poco,Nada,Poco,Poco,3,3,0
641911,Poco,Poco,Nada,Poco,Poco,Nada,Poco,Poco,3,3,0
641913,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641913,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641913,Poco,Mucho,Poco,Poco,Poco,Nada,Poco,Poco,3,3,0
641914,Poco,Poco,Poco,Poco,Nada,Poco,Poco,Poco,3,3,0
641914,Poco,Poco,Nada,Poco,Poco,Nada,Poco,Poco,3,3,0
641914,Poco,Poco,Poco,Poco,Poco,Nada,Poco,Poco,3,3,0
641921,Mucho,Mucho,Poco,Nada,Poco,Poco,Mucho,Poco,5,5,1
641922,Poco,Poco,Poco,Mucho,Nada,Nada,Poco,Nada,3,1,0
641923,Nada,Nada,Nada,Poco,Poco,Nada,Nada,Nada,1,1,1
641923,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641923,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,2,0
641924,Poco,Poco,Poco,Nada,Poco,Mucho,Mucho,Nada,3,3,1
641924,Mucho,Poco,Poco,Nada,Nada,Poco,Mucho,Nada,3,3,0
641924,Poco,Poco,Poco,Nada,Nada,Mucho,Poco,Poco,3,5,0
641925,Nada,Nada,Nada,Nada,Nada,Poco,Nada,Nada,1,1,0
641925,Nada,Nada,Nada,Nada,Nada,Poco,Nada,Nada,1,1,0
641926,Poco,Poco,Poco,Poco,Poco,Mucho,Mucho,Mucho,4,3,0
641926,Mucho,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,4,4,0
641926,Mucho,Mucho,Nada,Poco,Poco,Poco,Poco,Poco,3,3,0
641927,Poco,Nada,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
641927,Poco,Nada,Poco,Nada,Nada,Nada,Nada,Nada,2,2,1
641928,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
641928,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
641929,Mucho,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,4,4,0
641929,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
641930,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641931,Poco,Nada,Nada,Nada,Nada,Mucho,Poco,Poco,3,3,0
641931,Poco,Nada,Nada,Nada,Nada,Mucho,Poco,Poco,3,3,0
641932,Poco,Poco,Poco,Poco,Poco,Mucho,Mucho,Mucho,3,3,0
641932,Poco,Poco,Poco,Poco,Poco,Mucho,Mucho,Mucho,3,3,0
641932,Poco,Poco,Poco,Poco,Poco,Mucho,Mucho,Mucho,3,3,0
641933,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,5,4,0
641934,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641934,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641934,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641935,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
641935,Mucho,Poco,Poco,Poco,Poco,Poco,Mucho,Mucho,4,4,0
641938,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641939,Mucho,Nada,Nada,Poco,Poco,Poco,Poco,Nada,3,3,0
641939,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
641939,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641940,Mucho,Mucho,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,4,4,0
641940,Poco,Mucho,Poco,Poco,Poco,Mucho,Poco,Poco,3,3,0
641941,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,4,4,0
641941,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,3,0
641942,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
641942,Poco,Nada,Nada,Nada,Nada,Poco,Nada,Poco,2,2,0
641942,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,3,0
641943,Poco,Poco,Poco,Poco,Poco,Nada,Nada,Nada,3,3,0
641943,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,4,4,0
641944,Mucho,Mucho,Poco,Poco,Poco,Mucho,Poco,Poco,4,4,0
641944,Mucho,Mucho,Poco,Poco,Poco,Poco,Nada,Nada,4,4,0
641945,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,5,5,0
641945,Poco,Poco,Poco,Poco,Poco,Nada,Nada,Nada,3,3,0
641946,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Poco,Poco,4,4,0
641946,Mucho,Mucho,Poco,Poco,Nada,Nada,Nada,Nada,4,4,0
641947,Poco,Nada,Poco,Poco,Poco,Poco,Poco,Poco,3,4,1
641947,Poco,Poco,Poco,Poco,Poco,Nada,Nada,Mucho,1,1,0
641947,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
641947,Poco,Poco,Poco,Poco,Nada,Poco,Nada,Poco,3,3,0
641948,Mucho,Mucho,Poco,Poco,Poco,Mucho,Mucho,Mucho,3,3,0
641948,Mucho,Mucho,Poco,Poco,Poco,Mucho,Mucho,Mucho,3,3,0
641948,Poco,Poco,Mucho,Mucho,Mucho,Poco,Poco,Poco,4,4,0
641948,Poco,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0
641949,Mucho,Mucho,Poco,Poco,Poco,Mucho,Poco,Poco,4,4,0
641950,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,4,4,0
641950,Mucho,Mucho,Mucho,Poco,Poco,Mucho,Mucho,Mucho,4,4,0
641951,Mucho,Mucho,Poco,Poco,Poco,Mucho,Mucho,Mucho,3,3,0
641951,Mucho,Mucho,Mucho,Poco,Poco,Mucho,Mucho,Mucho,4,4,0
641952,Mucho,Mucho,Mucho,Mucho,Mucho,Poco,Mucho,Poco,5,5,0
641953,Mucho,Mucho,Poco,Mucho,Poco,Poco,Poco,Poco,5,5,0
641953,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,4,5,0
641954,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
641955,Mucho,Mucho,Mucho,Poco,Poco,Poco,Mucho,Poco,4,4,0
641955,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641957,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,1,3,0
641957,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,3,0
641958,Poco,Poco,Nada,Poco,Poco,Nada,Poco,Poco,3,3,0
641958,Poco,Poco,Nada,Poco,Poco,Poco,Poco,Poco,3,3,0
641958,Poco,Poco,Nada,Poco,Poco,Nada,Poco,Poco,3,3,0
641959,Mucho,Poco,Poco,Poco,Poco,Nada,Poco,Poco,3,3,0
641959,Mucho,Poco,Nada,Poco,Poco,Nada,Poco,Poco,3,3,0
641960,Mucho,Poco,Nada,Poco,Poco,Nada,Poco,Poco,3,3,0
641960,Mucho,Poco,Nada,Poco,Poco,Nada,Poco,Poco,3,3,0
641960,Mucho,Poco,Nada,Poco,Poco,Nada,Poco,Poco,3,3,0
641961,Mucho,Mucho,Poco,Poco,Poco,Mucho,Mucho,Mucho,4,4,0
641961,Mucho,Mucho,Poco,Poco,Poco,Mucho,Mucho,Mucho,4,4,0
641961,Mucho,Mucho,Poco,Poco,Poco,Mucho,Mucho,Mucho,4,4,0
641962,Poco,Poco,Nada,Poco,Poco,Poco,Poco,Poco,4,4,0
641962,Poco,Poco,Nada,Poco,Poco,Mucho,Mucho,Mucho,5,5,0
641963,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641963,Poco,Nada,Nada,Mucho,Mucho,Mucho,Poco,Poco,3,3,0
641963,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641963,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
641965,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,4,4,0
641966,Mucho,Poco,Poco,Poco,Poco,Mucho,Mucho,Mucho,4,4,0
641966,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
641966,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641966,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641966,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641967,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641967,Mucho,Mucho,Poco,Poco,Poco,Poco,Mucho,Poco,3,4,0
641967,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641968,Poco,Poco,Mucho,Mucho,Mucho,Poco,Poco,Mucho,4,3,0
641972,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,4,1
641973,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
641974,Mucho,Mucho,Poco,Poco,Poco,Poco,Mucho,Mucho,3,3,0
641974,Mucho,Mucho,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0
641975,Poco,Nada,Mucho,Nada,Nada,Nada,Poco,Poco,2,3,1
641976,Mucho,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,4,4,0
641976,Mucho,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,4,4,0
641976,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
641977,Mucho,Poco,Poco,Poco,Poco,Poco,Mucho,Mucho,4,4,0
641977,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641978,Poco,Nada,Poco,Poco,Nada,Nada,Nada,Nada,1,3,0
641978,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,4,4,0
641979,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
641980,Mucho,Poco,Poco,Poco,Poco,Mucho,Mucho,Mucho,3,3,1
641980,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641981,Mucho,Nada,Mucho,Nada,Nada,Nada,Nada,Nada,5,5,0
641981,Mucho,Nada,Nada,Nada,Nada,Nada,Nada,Nada,5,5,0
641981,Mucho,Poco,Nada,Nada,Nada,Poco,Nada,Nada,5,5,0
641981,Mucho,Mucho,Poco,Poco,Poco,Mucho,Poco,Poco,5,5,0
641981,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Poco,Poco,5,5,0
641981,Poco,Poco,Nada,Nada,Nada,Nada,Nada,Nada,2,2,0
641982,Mucho,Poco,Mucho,Mucho,Mucho,Mucho,Poco,Mucho,3,3,0
641982,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
641982,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Mucho,2,3,0
641982,Poco,Nada,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
