DIRECTORIO,NRO_ENCUESTA,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,FEX_C,Ciudad,Clase,Estrato
600427,235,1,1,1,65.730533132,Villavicencio,Cabecera,2.0
600428,235,1,1,1,64.357605605,Villavicencio,Cabecera,2.0
600429,235,1,1,1,97.658867117,Villavicencio,Cabecera,3.0
600430,235,1,1,1,72.206488285,Villavicencio,Cabecera,3.0
600431,235,1,1,1,64.357605605,Villavicencio,Cabecera,2.0
600432,235,1,1,1,97.931085468,Villavicencio,Cabecera,3.0
600433,235,1,1,1,86.554832057,Villavicencio,Cabecera,1.0
600434,235,1,1,1,47.143836813,Villavicencio,Cabecera,3.0
600435,235,1,1,1,61.560800577,Villavicencio,Cabecera,3.0
600436,235,1,1,1,50.909341716,Villavicencio,Cabecera,3.0
600437,235,1,1,1,58.094422059,Villavicencio,Cabecera,3.0
600438,235,1,1,1,57.75403985,Villavicencio,Cabecera,3.0
600439,235,1,1,1,83.107080778,Villavicencio,Cabecera,1.0
600440,235,1,1,1,59.009273957,Villavicencio,Cabecera,3.0
600441,235,1,1,1,62.705026743,Villavicencio,Cabecera,2.0
600442,235,1,1,1,91.919644766,Villavicencio,Cabecera,1.0
600443,235,1,1,1,71.031692973,Villavicencio,Cabecera,2.0
600444,235,1,1,1,54.822555429,Villavicencio,Cabecera,3.0
600445,235,1,1,1,53.3114214,Villavicencio,Cabecera,3.0
600446,235,1,1,1,80.735024854,Villavicencio,Cabecera,2.0
600447,235,1,1,1,66.652143032,Villavicencio,Cabecera,2.0
600448,235,1,1,1,85.903032119,Villavicencio,Cabecera,1.0
600449,235,1,1,1,77.967953797,Villavicencio,Cabecera,1.0
600450,235,1,1,1,59.799425317,Villavicencio,Cabecera,2.0
600451,235,1,1,1,58.564682182,Villavicencio,Cabecera,1.0
600452,235,1,1,1,66.90887473,Villavicencio,Cabecera,2.0
600453,235,1,1,1,69.101558144,Villavicencio,Cabecera,3.0
600454,235,1,1,1,62.951236987,Villavicencio,Cabecera,1.0
600455,235,1,1,1,71.25121901,Villavicencio,Cabecera,2.0
600456,235,1,1,1,69.89909325,Villavicencio,Cabecera,2.0
600457,235,1,1,1,106.54753946,Villavicencio,Cabecera,1.0
600458,235,1,1,1,66.989114836,Villavicencio,Cabecera,2.0
600459,235,1,1,1,89.699137975,Villavicencio,Cabecera,1.0
600460,235,1,1,1,72.618027574,Villavicencio,Cabecera,2.0
600461,235,1,1,1,61.150800833,Villavicencio,Cabecera,2.0
600462,235,1,1,1,76.807230185,Villavicencio,Cabecera,1.0
600463,235,1,1,1,60.171611607,Villavicencio,Cabecera,2.0
600464,235,1,1,1,80.206783854,Villavicencio,Cabecera,1.0
600465,235,1,1,1,85.454966452,Villavicencio,Cabecera,2.0
600466,235,1,1,1,73.485396052,Villavicencio,Cabecera,2.0
600467,235,1,1,1,97.892159362,Villavicencio,Cabecera,2.0
600468,235,1,1,1,115.84369009,Villavicencio,Cabecera,2.0
600469,235,1,1,1,112.69558294,Villavicencio,Cabecera,2.0
600470,235,1,1,1,88.845421207,Villavicencio,Cabecera,2.0
600471,235,1,1,1,101.99760416,Villavicencio,Cabecera,2.0
600472,235,1,1,1,112.03652755,Villavicencio,Cabecera,2.0
600473,235,1,1,1,95.96218986,Villavicencio,Cabecera,2.0
600474,235,1,1,1,699.27880019,0,Cabecera,2.0
600475,235,1,1,1,498.100298,0,Cabecera,2.0
600476,235,1,1,1,592.50524488,0,Cabecera,2.0
600477,235,1,1,1,465.45977559,0,Cabecera,2.0
600478,235,1,1,1,980.70849496,0,Cabecera,1.0
600479,235,1,1,1,958.28892069,0,Cabecera,1.0
600480,235,1,1,1,154.7096311,Cucuta,Cabecera,2.0
600481,235,1,1,1,73.223817497,0,Centro poblado y rur,2.0
600482,235,1,1,1,50.14414006,0,Centro poblado y rur,2.0
600483,235,1,1,1,1274.140925,0,Cabecera,2.0
600484,235,1,1,1,1223.1194727,0,Cabecera,2.0
600485,235,1,1,1,1215.0906465,0,Cabecera,2.0
600486,235,1,1,1,1149.9566633,0,Cabecera,2.0
600487,235,1,1,1,632.93293105,0,Cabecera,2.0
600488,235,1,1,1,794.03231265,0,Cabecera,3.0
600489,235,1,1,1,819.31022794,0,Cabecera,2.0
600490,235,1,1,1,819.31022794,0,Cabecera,2.0
600491,235,1,1,1,819.31022794,0,Cabecera,2.0
600492,235,1,1,1,819.31022794,0,Cabecera,2.0
600493,235,1,1,1,819.31022794,0,Cabecera,2.0
600494,235,1,1,1,660.48451528,0,Cabecera,2.0
600495,235,1,1,1,1057.1138738,0,Cabecera,2.0
600496,235,1,1,1,632.93293105,0,Cabecera,2.0
600497,235,1,1,1,1599.668404,0,Cabecera,1.0
600498,235,1,1,1,767.19143157,0,Cabecera,1.0
600499,235,1,1,1,1170.8100112,0,Cabecera,1.0
600500,235,1,1,1,1167.0550525,0,Cabecera,2.0
600501,235,1,1,1,88.664457144,Cucuta,Cabecera,2.0
600502,235,1,1,1,77.721611778,Cucuta,Cabecera,2.0
600503,235,1,1,1,111.44773433,Cucuta,Cabecera,2.0
600504,235,1,1,1,159.98498227,Cucuta,Cabecera,2.0
600505,235,1,1,1,141.60467725,Cucuta,Cabecera,2.0
600506,235,1,1,1,177.27605688,Cucuta,Cabecera,2.0
600507,235,1,1,1,127.26583283,Cucuta,Cabecera,2.0
600508,235,1,1,1,64.164032997,Cucuta,Cabecera,2.0
600509,235,1,1,1,207.85601099,Cucuta,Cabecera,2.0
600510,235,1,1,1,183.51655038,Cucuta,Cabecera,1.0
600511,235,1,1,1,152.78185754,Cucuta,Cabecera,1.0
600512,235,1,1,1,173.86033537,Cucuta,Cabecera,1.0
600513,235,1,1,1,155.37310224,Cucuta,Cabecera,1.0
600514,235,1,1,1,81.169292838,Cucuta,Cabecera,2.0
600515,235,1,1,1,107.05132106,Cucuta,Cabecera,1.0
600516,235,1,1,1,117.01002431,Cucuta,Cabecera,2.0
600517,235,1,1,1,74.537466702,Cucuta,Cabecera,2.0
600519,235,1,1,1,108.90133945,Cucuta,Cabecera,1.0
600520,235,1,1,1,173.86033537,Cucuta,Cabecera,1.0
600521,235,1,1,1,96.724862339,Cucuta,Cabecera,1.0
600522,235,1,1,1,86.772158749,Cucuta,Cabecera,1.0
600523,235,1,1,1,114.47541489,Cucuta,Cabecera,1.0
600524,235,1,1,1,148.10796847,Cucuta,Cabecera,2.0
600525,235,1,1,1,119.85689218,Cucuta,Cabecera,1.0
600526,235,1,1,1,139.54725917,Cucuta,Cabecera,2.0
600527,235,1,1,1,119.52908651,Cucuta,Cabecera,2.0
600528,235,1,1,1,138.57067399,Cucuta,Cabecera,2.0
600529,235,1,1,1,80.559603272,Cucuta,Cabecera,2.0
600530,235,1,1,1,102.16402995,Cucuta,Cabecera,3.0
600531,235,1,1,1,197.7638721,Cucuta,Cabecera,1.0
600532,235,1,1,1,94.804584351,Cucuta,Cabecera,2.0
600533,235,1,1,1,95.769213675,Cucuta,Cabecera,2.0
600534,235,1,1,1,104.9589163,Cucuta,Cabecera,2.0
600535,235,1,1,1,112.79401374,Cucuta,Cabecera,1.0
600536,235,1,1,1,86.772158749,Cucuta,Cabecera,2.0
600537,235,1,1,1,206.88289835,Cucuta,Cabecera,1.0
600538,235,1,1,1,91.885757418,Cucuta,Cabecera,1.0
600539,235,1,1,1,191.96444863,Cucuta,Cabecera,2.0
600540,235,1,1,1,97.945786713,Cucuta,Cabecera,1.0
600541,235,1,1,1,62.876107381,Cucuta,Cabecera,1.0
600542,235,1,1,1,98.023935338,Cucuta,Cabecera,3.0
600543,235,1,1,1,120.28027354,Cucuta,Cabecera,3.0
600544,235,1,1,1,138.50552624,Cucuta,Cabecera,1.0
600545,235,1,1,1,97.945786713,Cucuta,Cabecera,3.0
600546,235,1,1,1,113.1941434,Cucuta,Cabecera,2.0
600547,235,1,1,1,54.085783535,Cucuta,Cabecera,2.0
600548,235,1,1,1,139.88086416,Cucuta,Cabecera,3.0
600549,235,1,1,1,87.31628774,Cucuta,Cabecera,2.0
600550,235,1,1,1,120.6816907,Cucuta,Cabecera,2.0
600551,235,1,1,1,99.019015976,Cucuta,Cabecera,2.0
600552,235,1,1,1,72.534095564,Cucuta,Cabecera,2.0
600553,235,1,1,1,106.57466052,Cucuta,Cabecera,3.0
600554,235,1,1,1,98.028383746,Cucuta,Cabecera,2.0
600555,235,1,1,1,92.072949476,Cucuta,Cabecera,2.0
600556,235,1,1,1,135.9426807,Cucuta,Cabecera,3.0
600557,235,1,1,1,121.15596518,Cucuta,Cabecera,3.0
600558,235,1,1,1,165.99196811,Cucuta,Cabecera,2.0
600559,235,1,1,1,91.198179764,Cucuta,Cabecera,3.0
600560,235,1,1,1,84.787212848,Cucuta,Cabecera,3.0
600561,235,1,1,1,57.336512847,Cucuta,Cabecera,2.0
600562,235,1,1,1,81.876945198,Cucuta,Cabecera,2.0
600563,235,1,1,1,74.537466702,Cucuta,Cabecera,2.0
600564,235,1,1,1,113.12518474,Cucuta,Cabecera,2.0
600565,235,1,1,1,94.346240566,Cucuta,Cabecera,2.0
600566,235,1,1,1,137.37112918,Cucuta,Cabecera,2.0
600567,235,1,1,1,152.76878278,Cucuta,Cabecera,1.0
600568,235,1,1,1,124.06717318,Cucuta,Cabecera,2.0
600569,235,1,1,1,107.67328841,Cucuta,Cabecera,2.0
600570,235,1,1,1,62.405346298,Cucuta,Cabecera,3.0
600571,235,1,1,1,62.405346298,Cucuta,Cabecera,3.0
600572,235,1,1,1,82.409435915,Cucuta,Cabecera,3.0
600573,235,1,1,1,48.258392027,Cucuta,Cabecera,3.0
600574,235,1,1,1,134.99932409,Cucuta,Cabecera,2.0
600575,235,1,1,1,73.921627989,Cucuta,Cabecera,3.0
600576,235,1,1,1,102.2746482,Cucuta,Cabecera,2.0
600577,235,1,1,1,113.32606173,Cucuta,Cabecera,2.0
600578,235,1,1,1,58.817030248,Cucuta,Cabecera,3.0
600579,235,1,1,1,82.877204141,Cucuta,Cabecera,2.0
600580,235,1,1,1,138.67854733,Cucuta,Cabecera,2.0
600581,235,1,1,1,70.91042275,Cucuta,Cabecera,3.0
600582,235,1,1,1,82.063440309,Cucuta,Cabecera,3.0
600583,235,1,1,1,81.360853469,Cucuta,Cabecera,2.0
600584,235,1,1,1,110.50967667,Cucuta,Cabecera,2.0
600585,235,1,1,1,64.650908634,Cucuta,Cabecera,3.0
600586,235,1,1,1,60.646465365,Cucuta,Cabecera,3.0
600587,235,1,1,1,88.211868095,Cucuta,Cabecera,1.0
600588,235,1,1,1,92.222126214,Cucuta,Cabecera,2.0
600589,235,1,1,1,92.686421008,Cucuta,Cabecera,3.0
600590,235,1,1,1,59.411409585,Cucuta,Cabecera,3.0
600591,235,1,1,1,59.411409585,Cucuta,Cabecera,3.0
600592,235,1,1,1,46.499511094,Cucuta,Cabecera,3.0
600593,235,1,1,1,59.411409585,Cucuta,Cabecera,3.0
600594,235,1,1,1,101.77561607,Cucuta,Cabecera,3.0
600595,235,1,1,1,95.769213675,Cucuta,Cabecera,2.0
600596,235,1,1,1,118.18403792,Cucuta,Cabecera,2.0
600597,235,1,1,1,63.1544668,Cucuta,Cabecera,3.0
600598,235,1,1,1,73.348544744,Cucuta,Cabecera,3.0
600599,235,1,1,1,47.664012689,Cucuta,Cabecera,3.0
600600,235,1,1,1,98.881936048,Cucuta,Cabecera,2.0
600601,235,1,1,1,95.394158148,Cucuta,Cabecera,2.0
600602,235,1,1,1,103.02834689,Cucuta,Cabecera,2.0
600603,235,1,1,1,71.587030968,Cucuta,Cabecera,2.0
600604,235,1,1,1,99.019015976,Cucuta,Cabecera,2.0
600605,235,1,1,1,89.882704161,Cucuta,Cabecera,2.0
600606,235,1,1,1,98.023935338,Cucuta,Cabecera,2.0
600607,235,1,1,1,97.945786713,Cucuta,Cabecera,2.0
600608,235,1,1,1,99.717781992,Cucuta,Cabecera,2.0
600609,235,1,1,1,79.440021148,Cucuta,Cabecera,2.0
600610,235,1,1,1,127.25024994,Cucuta,Cabecera,2.0
600611,235,1,1,1,44.391342709,Cucuta,Cabecera,2.0
600612,235,1,1,1,100.64889697,Cucuta,Cabecera,2.0
600613,235,1,1,1,108.90133945,Cucuta,Cabecera,2.0
600614,235,1,1,1,117.35583039,Cucuta,Cabecera,2.0
600615,235,1,1,1,99.717781992,Cucuta,Cabecera,2.0
600616,235,1,1,1,89.890514062,Cucuta,Cabecera,2.0
600617,235,1,1,1,127.03448804,Cucuta,Cabecera,2.0
600618,235,1,1,1,106.13306411,Cucuta,Cabecera,2.0
600619,235,1,1,1,88.071231748,Cucuta,Cabecera,2.0
600620,235,1,1,1,98.879565469,Cucuta,Cabecera,2.0
600621,235,1,1,1,96.098116385,Cucuta,Cabecera,2.0
600622,235,1,1,1,100.61568075,Cucuta,Cabecera,2.0
600623,235,1,1,1,105.36990023,Cucuta,Cabecera,2.0
600624,235,1,1,1,93.713931449,Cucuta,Cabecera,2.0
600625,235,1,1,1,72.914002673,Cucuta,Cabecera,3.0
600626,235,1,1,1,70.577233443,Cucuta,Cabecera,3.0
600627,235,1,1,1,90.951053531,Cucuta,Cabecera,2.0
600628,235,1,1,1,81.167066415,Cucuta,Cabecera,2.0
600629,235,1,1,1,85.769309605,Cucuta,Cabecera,2.0
600630,235,1,1,1,62.475954299,Cucuta,Cabecera,3.0
600631,235,1,1,1,62.475954299,Cucuta,Cabecera,3.0
600632,235,1,1,1,72.914002673,Cucuta,Cabecera,3.0
600633,235,1,1,1,90.276173823,Cucuta,Cabecera,3.0
600634,235,1,1,1,73.849335232,Cucuta,Cabecera,3.0
600635,235,1,1,1,95.449374624,Cucuta,Cabecera,3.0
600636,235,1,1,1,111.71091201,Cucuta,Cabecera,3.0
600637,235,1,1,1,69.140658227,Cucuta,Cabecera,3.0
600638,235,1,1,1,176.05901811,Cucuta,Cabecera,3.0
600639,235,1,1,1,89.370023792,Cucuta,Cabecera,3.0
600640,235,1,1,1,105.31704214,Cucuta,Cabecera,3.0
600641,235,1,1,1,116.26501609,Cucuta,Cabecera,3.0
600642,235,1,1,1,134.700542,Cucuta,Cabecera,3.0
600643,235,1,1,1,95.449374624,Cucuta,Cabecera,3.0
600644,235,1,1,1,117.01002431,Cucuta,Cabecera,3.0
600645,235,1,1,1,139.35091253,Cucuta,Cabecera,3.0
600646,235,1,1,1,83.754326132,Cucuta,Cabecera,3.0
600647,235,1,1,1,96.952180163,Cucuta,Cabecera,2.0
600648,235,1,1,1,97.064339291,Cucuta,Cabecera,2.0
600649,235,1,1,1,123.40957218,Cucuta,Cabecera,2.0
600650,235,1,1,1,97.494571409,Cucuta,Cabecera,1.0
600651,235,1,1,1,161.57232924,Cucuta,Cabecera,2.0
600652,235,1,1,1,117.56643815,Cucuta,Cabecera,2.0
600653,235,1,1,1,126.44388027,Cucuta,Cabecera,1.0
600654,235,1,1,1,106.36660072,Cucuta,Cabecera,1.0
600655,235,1,1,1,52.810952215,Cucuta,Cabecera,3.0
600656,235,1,1,1,61.079223719,Cucuta,Cabecera,3.0
600657,235,1,1,1,111.70068907,Cucuta,Cabecera,2.0
600658,235,1,1,1,59.340874863,Cucuta,Cabecera,1.0
600659,235,1,1,1,89.116712496,Cucuta,Cabecera,2.0
600660,235,1,1,1,104.30097739,Cucuta,Cabecera,1.0
600661,235,1,1,1,52.864269023,Cucuta,Cabecera,3.0
600662,235,1,1,1,145.38715821,Cucuta,Cabecera,1.0
600663,235,1,1,1,130.68160734,Cucuta,Cabecera,1.0
600664,235,1,1,1,104.18044614,Cucuta,Cabecera,2.0
600665,235,1,1,1,96.191525817,Cucuta,Cabecera,1.0
600666,235,1,1,1,71.062156868,Cucuta,Cabecera,3.0
600667,235,1,1,1,77.130807777,Cucuta,Cabecera,1.0
600668,235,1,1,1,61.079223719,Cucuta,Cabecera,3.0
600669,235,1,1,1,100.26134555,Cucuta,Cabecera,2.0
600670,235,1,1,1,70.702853739,Cucuta,Cabecera,3.0
600671,235,1,1,1,96.338782338,Cucuta,Cabecera,2.0
600672,235,1,1,1,81.939538909,Cucuta,Cabecera,2.0
600673,235,1,1,1,69.509018998,Cucuta,Cabecera,3.0
600674,235,1,1,1,76.359499699,Cucuta,Cabecera,2.0
600675,235,1,1,1,118.60425539,Cucuta,Cabecera,2.0
600676,235,1,1,1,95.833178713,Cucuta,Cabecera,2.0
600677,235,1,1,1,111.45206645,Cucuta,Cabecera,2.0
600678,235,1,1,1,108.87255343,Cucuta,Cabecera,2.0
600679,235,1,1,1,90.276173823,Cucuta,Cabecera,3.0
600680,235,1,1,1,96.444808731,Cucuta,Cabecera,2.0
600681,235,1,1,1,84.518631836,Cucuta,Cabecera,2.0
600682,235,1,1,1,91.861267054,Cucuta,Cabecera,2.0
600683,235,1,1,1,133.32170346,Cucuta,Cabecera,2.0
600684,235,1,1,1,114.88256932,Cucuta,Cabecera,2.0
600685,235,1,1,1,113.76627603,Cucuta,Cabecera,2.0
600686,235,1,1,1,92.555512516,Cucuta,Cabecera,3.0
600687,235,1,1,1,79.103652375,Cucuta,Cabecera,2.0
600688,235,1,1,1,112.35965377,Cucuta,Cabecera,2.0
600689,235,1,1,1,135.01038536,Cucuta,Cabecera,2.0
600690,235,1,1,1,127.94854628,Cucuta,Cabecera,2.0
600691,235,1,1,1,77.318915785,Cucuta,Cabecera,2.0
600692,235,1,1,1,95.449374624,Cucuta,Cabecera,2.0
600693,235,1,1,1,112.82537327,Cucuta,Cabecera,2.0
600694,235,1,1,1,113.13989231,Cucuta,Cabecera,2.0
600696,235,1,1,1,77.130807777,Cucuta,Cabecera,2.0
600697,235,1,1,1,139.84481693,Cucuta,Cabecera,1.0
600698,235,1,1,1,176.85165042,Cucuta,Cabecera,2.0
600699,235,1,1,1,151.82913117,Cucuta,Cabecera,2.0
600700,235,1,1,1,156.25787425,Cucuta,Cabecera,2.0
600701,235,1,1,1,131.44032126,Cucuta,Cabecera,2.0
600702,235,1,1,1,166.4982004,Cucuta,Cabecera,2.0
600703,235,1,1,1,76.979375066,Cucuta,Cabecera,2.0
600704,235,1,1,1,106.44002876,Cucuta,Cabecera,2.0
600705,235,1,1,1,149.60468156,Cucuta,Cabecera,2.0
600706,235,1,1,1,141.60467725,Cucuta,Cabecera,2.0
600707,235,1,1,1,122.31053559,Cucuta,Cabecera,2.0
600708,235,1,1,1,106.52764938,Cucuta,Cabecera,2.0
600709,235,1,1,1,52.828511471,Cucuta,Cabecera,2.0
600710,235,1,1,1,111.96324847,Cucuta,Cabecera,2.0
600711,235,1,1,1,129.07245952,Cucuta,Cabecera,4.0
600712,235,1,1,1,89.370023792,Cucuta,Cabecera,3.0
600713,235,1,1,1,98.230823707,Cucuta,Cabecera,4.0
600714,235,1,1,1,117.01002431,Cucuta,Cabecera,3.0
600715,235,1,1,1,110.28193171,Cucuta,Cabecera,3.0
600716,235,1,1,1,115.90689025,Cucuta,Cabecera,4.0
600717,235,1,1,1,103.85578224,Cucuta,Cabecera,4.0
600718,235,1,1,1,88.25743776,Cucuta,Cabecera,4.0
600719,235,1,1,1,133.21645341,Cucuta,Cabecera,2.0
600720,235,1,1,1,130.28547586,Ibague,Cabecera,2.0
600721,235,1,1,1,134.908887,Ibague,Cabecera,2.0
600722,235,1,1,1,64.435219264,Ibague,Cabecera,1.0
600723,235,1,1,1,53.406024384,Ibague,Cabecera,1.0
600724,235,1,1,1,50.008842182,Ibague,Cabecera,2.0
600725,235,1,1,1,71.666542917,Ibague,Cabecera,2.0
600726,235,1,1,1,78.293149993,Ibague,Cabecera,2.0
600727,235,1,1,1,68.237105902,Ibague,Cabecera,2.0
600728,235,1,1,1,71.372437873,Ibague,Cabecera,2.0
600729,235,1,1,1,118.68005419,Ibague,Cabecera,2.0
600730,235,1,1,1,67.151805216,Ibague,Cabecera,2.0
600731,235,1,1,1,53.406024384,Ibague,Cabecera,2.0
600732,235,1,1,1,165.47550194,Ibague,Cabecera,2.0
600733,235,1,1,1,88.971061563,Ibague,Cabecera,2.0
600734,235,1,1,1,88.138132275,Ibague,Cabecera,2.0
600735,235,1,1,1,47.285229626,Ibague,Cabecera,3.0
600736,235,1,1,1,64.734575011,Ibague,Cabecera,2.0
600737,235,1,1,1,53.736542649,Ibague,Cabecera,2.0
600738,235,1,1,1,46.346526877,Ibague,Cabecera,2.0
600739,235,1,1,1,64.591848744,Ibague,Cabecera,1.0
600740,235,1,1,1,83.538079311,Ibague,Cabecera,2.0
600741,235,1,1,1,60.985821454,Ibague,Cabecera,2.0
600742,235,1,1,1,54.394864677,Ibague,Cabecera,3.0
600743,235,1,1,1,42.969647095,Ibague,Cabecera,3.0
600744,235,1,1,1,64.734575011,Ibague,Cabecera,2.0
600745,235,1,1,1,68.161954418,Ibague,Cabecera,1.0
600746,235,1,1,1,78.764474779,Ibague,Cabecera,2.0
600747,235,1,1,1,74.974725368,Ibague,Cabecera,1.0
600748,235,1,1,1,63.024505366,Ibague,Cabecera,2.0
600749,235,1,1,1,72.062300525,Ibague,Cabecera,2.0
600750,235,1,1,1,59.340027093,Ibague,Cabecera,2.0
600751,235,1,1,1,61.366875489,Ibague,Cabecera,2.0
600752,235,1,1,1,62.220886341,Ibague,Cabecera,2.0
600753,235,1,1,1,64.337842708,Ibague,Cabecera,1.0
600754,235,1,1,1,51.813179812,Ibague,Cabecera,2.0
600755,235,1,1,1,75.899265426,Ibague,Cabecera,2.0
600756,235,1,1,1,61.555821448,Ibague,Cabecera,2.0
600757,235,1,1,1,52.277931354,Ibague,Cabecera,2.0
600758,235,1,1,1,47.641925217,Ibague,Cabecera,3.0
600759,235,1,1,1,71.262496289,Ibague,Cabecera,1.0
600760,235,1,1,1,58.528314593,Ibague,Cabecera,2.0
600761,235,1,1,1,67.454443498,Ibague,Cabecera,2.0
600762,235,1,1,1,59.058030306,Ibague,Cabecera,2.0
600763,235,1,1,1,73.640250587,Ibague,Cabecera,2.0
600764,235,1,1,1,48.05195367,Ibague,Cabecera,2.0
600765,235,1,1,1,58.88399755,Ibague,Cabecera,2.0
600766,235,1,1,1,54.846454008,Ibague,Cabecera,2.0
600767,235,1,1,1,61.150329256,Ibague,Cabecera,3.0
600768,235,1,1,1,58.88399755,Ibague,Cabecera,2.0
600769,235,1,1,1,56.371067995,Ibague,Cabecera,3.0
600770,235,1,1,1,51.388155269,Ibague,Cabecera,3.0
600771,235,1,1,1,46.608894008,Ibague,Cabecera,3.0
600772,235,1,1,1,50.040544328,Ibague,Cabecera,2.0
600773,235,1,1,1,65.424734717,Ibague,Cabecera,1.0
600774,235,1,1,1,59.262706568,Ibague,Cabecera,2.0
600775,235,1,1,1,62.2140814,Ibague,Cabecera,1.0
600776,235,1,1,1,70.563629765,Ibague,Cabecera,2.0
600777,235,1,1,1,58.628464137,Ibague,Cabecera,1.0
600778,235,1,1,1,66.162158814,Ibague,Cabecera,3.0
600779,235,1,1,1,50.44532214,Ibague,Cabecera,3.0
600780,235,1,1,1,64.080551539,Ibague,Cabecera,3.0
600781,235,1,1,1,51.099690378,Ibague,Cabecera,2.0
600782,235,1,1,1,45.573140808,Ibague,Cabecera,2.0
600783,235,1,1,1,64.714160605,Ibague,Cabecera,3.0
600784,235,1,1,1,55.486559394,Ibague,Cabecera,3.0
600785,235,1,1,1,50.819375508,Ibague,Cabecera,3.0
600786,235,1,1,1,106.6286558,Ibague,Cabecera,2.0
600787,235,1,1,1,100.38705077,Ibague,Cabecera,2.0
600788,235,1,1,1,105.10212841,Ibague,Cabecera,2.0
600789,235,1,1,1,54.043787875,Ibague,Cabecera,2.0
600790,235,1,1,1,74.128264721,Ibague,Cabecera,2.0
600791,235,1,1,1,56.216520638,Ibague,Cabecera,3.0
600792,235,1,1,1,92.318446917,Ibague,Cabecera,2.0
600793,235,1,1,1,84.339035846,Ibague,Cabecera,2.0
600794,235,1,1,1,58.280639182,Ibague,Cabecera,3.0
600795,235,1,1,1,53.406024384,Ibague,Cabecera,3.0
600796,235,1,1,1,106.49917566,Ibague,Cabecera,2.0
600797,235,1,1,1,51.026138185,Ibague,Cabecera,3.0
600798,235,1,1,1,80.309640614,Ibague,Cabecera,2.0
600799,235,1,1,1,87.977766838,Ibague,Cabecera,2.0
600800,235,1,1,1,70.270650798,Ibague,Cabecera,2.0
600801,235,1,1,1,70.051376856,Ibague,Cabecera,2.0
600802,235,1,1,1,74.16671491,Ibague,Cabecera,2.0
600803,235,1,1,1,82.493747328,Ibague,Cabecera,2.0
600804,235,1,1,1,63.782672731,Ibague,Cabecera,2.0
600805,235,1,1,1,85.530505291,Ibague,Cabecera,1.0
600806,235,1,1,1,71.989716376,Ibague,Cabecera,2.0
600807,235,1,1,1,106.75896374,Ibague,Cabecera,2.0
600808,235,1,1,1,91.410756679,Ibague,Cabecera,2.0
600809,235,1,1,1,109.84123783,Ibague,Cabecera,2.0
600810,235,1,1,1,85.606915547,Ibague,Cabecera,2.0
600811,235,1,1,1,101.97201412,Ibague,Cabecera,1.0
600812,235,1,1,1,71.007092626,Ibague,Cabecera,2.0
600813,235,1,1,1,94.611756358,Ibague,Cabecera,3.0
600814,235,1,1,1,65.732280031,Ibague,Cabecera,3.0
600815,235,1,1,1,106.36969553,Ibague,Cabecera,2.0
600816,235,1,1,1,94.433765934,Ibague,Cabecera,2.0
600817,235,1,1,1,60.923497375,Ibague,Cabecera,2.0
600818,235,1,1,1,77.092548216,Ibague,Cabecera,2.0
600819,235,1,1,1,78.509681661,Ibague,Cabecera,2.0
600820,235,1,1,1,55.092104991,Ibague,Cabecera,3.0
600821,235,1,1,1,48.582211017,Ibague,Cabecera,3.0
600822,235,1,1,1,58.958982402,Ibague,Cabecera,2.0
600823,235,1,1,1,75.060816493,Ibague,Cabecera,3.0
600824,235,1,1,1,86.122464992,Ibague,Cabecera,3.0
600825,235,1,1,1,75.060816493,Ibague,Cabecera,3.0
600826,235,1,1,1,61.932084613,Ibague,Cabecera,2.0
600827,235,1,1,1,80.404750817,Ibague,Cabecera,3.0
600828,235,1,1,1,87.071468867,Ibague,Cabecera,2.0
600829,235,1,1,1,75.060816493,Ibague,Cabecera,3.0
600830,235,1,1,1,75.060816493,Ibague,Cabecera,3.0
600831,235,1,1,1,75.060816493,Ibague,Cabecera,3.0
600832,235,1,1,1,58.439434509,Ibague,Cabecera,2.0
600834,235,1,1,1,152.84093896,Barranquilla,Cabecera,2.0
600835,235,1,1,1,170.37718788,Barranquilla,Cabecera,1.0
600836,235,1,1,1,126.46332671,Barranquilla,Cabecera,1.0
600837,235,1,1,1,252.26232138,Barranquilla,Cabecera,1.0
600838,235,1,1,1,263.90068157,Barranquilla,Cabecera,1.0
600839,235,1,1,1,125.75842898,Barranquilla,Cabecera,1.0
600840,235,1,1,1,217.32483408,Barranquilla,Cabecera,1.0
600841,235,1,1,1,147.69562933,Barranquilla,Cabecera,2.0
600842,235,1,1,1,124.49044083,Barranquilla,Cabecera,1.0
600843,235,1,1,1,129.0119027,Barranquilla,Cabecera,1.0
600844,235,1,1,1,130.31505323,Barranquilla,Cabecera,3.0
600845,235,1,1,1,164.94593353,Barranquilla,Cabecera,2.0
600846,235,1,1,1,205.66529821,Barranquilla,Cabecera,1.0
600847,235,1,1,1,160.51196088,Barranquilla,Cabecera,1.0
600848,235,1,1,1,181.94585683,Barranquilla,Cabecera,1.0
600849,235,1,1,1,149.34201143,Barranquilla,Cabecera,1.0
600850,235,1,1,1,238.35095212,Barranquilla,Cabecera,1.0
600851,235,1,1,1,148.03548179,Barranquilla,Cabecera,1.0
600852,235,1,1,1,165.7356687,Barranquilla,Cabecera,2.0
600853,235,1,1,1,135.06538828,Barranquilla,Cabecera,2.0
600854,235,1,1,1,148.49084894,Barranquilla,Cabecera,2.0
600856,235,1,1,1,169.24573847,Barranquilla,Cabecera,1.0
