DIRECTORIO,Victima_hurto_residencial_2022,Hurto_objeto_personal_2022,Victima_delito_cibernetico_2022,Implicado_violencia_fisica_2022,Victima_fraude_2022,Victima_amenazas_2022,Victima_acoso_laboral_2022,Victima_acoso_escolar_2022,Victima_secuestro_2022,Victima_invasiones_domiciliarias_2022,Victima_desplazamiento_2022,Victima_acoso_callejero_2022,Victima_acoso_sexual_2022
600207,,0,0,0,0,1,0,0,0,0,0,1,0
600208,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600208,,0,0,0,0,0,0,0,0,0,0,0,0
600208,,0,0,0,0,0,0,0,0,0,0,0,0
600209,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600209,,0,0,0,0,0,0,0,0,0,0,0,0
600210,0.0,0,0,0,1,1,0,0,0,0,0,0,0
600210,,0,0,0,0,0,0,0,0,0,0,0,0
600210,,0,0,0,0,0,0,0,0,0,0,0,0
600211,0.0,0,0,0,0,0,0,0,0,0,0,1,0
600212,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600212,,0,0,0,0,0,0,0,0,0,0,0,0
600213,,0,0,0,0,0,0,0,0,0,0,0,0
600213,,0,0,0,0,0,0,0,0,0,0,0,0
600213,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600214,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600214,,0,0,0,0,0,0,0,0,0,0,0,0
600214,,0,0,0,0,0,0,0,0,0,0,0,0
600214,,0,0,0,0,0,0,0,0,0,0,0,0
600214,,0,0,0,0,0,0,0,0,0,0,0,0
600215,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600216,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600216,,0,0,0,0,0,0,0,0,0,0,0,0
600216,,0,0,0,0,0,0,0,0,0,0,0,0
600217,1.0,0,0,0,0,0,0,0,0,0,0,0,0
600217,,0,0,0,0,0,0,0,0,0,0,0,0
600217,,1,0,0,0,0,0,0,0,0,0,1,0
600218,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600219,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600219,,0,0,0,0,0,0,0,0,0,0,0,0
600220,0.0,0,0,0,1,0,0,0,0,0,0,0,0
600220,,0,0,0,0,0,0,0,0,0,0,1,0
600221,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600221,,0,0,0,0,0,0,0,0,0,0,0,0
600221,,0,0,0,0,0,0,0,0,0,0,0,0
600222,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600223,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600223,,0,0,0,0,0,0,0,0,0,0,0,0
600224,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600225,1.0,1,0,0,0,0,0,0,0,0,0,0,0
600225,,0,0,0,0,0,0,0,0,0,0,0,0
600226,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600226,,0,0,0,0,0,0,0,0,0,0,0,0
600227,,0,0,0,0,0,0,0,0,0,0,0,0
600227,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600228,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600228,,1,0,0,0,0,0,0,0,0,0,0,0
600228,,0,0,0,0,0,0,0,0,0,0,0,0
600228,,0,0,0,0,0,0,0,0,0,0,0,0
600229,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600229,,0,0,0,0,0,0,0,0,0,0,0,0
600230,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600231,1.0,0,0,0,0,0,0,0,0,0,0,0,0
600231,,0,0,0,0,0,0,0,0,0,0,0,0
600231,,0,0,0,0,0,0,0,0,0,0,0,0
600231,,0,0,0,0,0,0,0,0,0,0,0,0
600232,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600233,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600233,,0,0,0,0,0,0,0,0,0,0,0,0
600233,,0,0,0,1,0,0,0,0,0,0,0,0
600233,,0,0,0,0,0,0,0,0,0,0,0,0
600234,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600234,,0,0,0,0,0,0,0,0,0,0,0,0
600234,,0,0,0,0,0,0,0,0,0,0,0,0
600234,,0,0,0,0,0,0,0,0,0,0,0,0
600235,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600236,1.0,0,0,0,0,0,0,0,0,0,0,0,0
600236,,0,0,0,0,0,0,0,0,0,0,0,0
600237,,0,0,0,0,0,0,0,0,0,0,0,0
600237,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600237,,0,0,0,0,0,0,0,0,0,0,0,0
600237,,0,0,0,0,0,0,0,0,0,0,0,0
600237,,0,0,0,0,0,0,0,0,0,0,0,0
600238,0.0,0,1,0,0,1,0,0,0,0,0,0,0
600238,,0,0,0,0,0,0,0,0,0,0,0,0
600239,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600239,,0,0,0,0,0,0,0,0,0,0,0,0
600240,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600241,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600241,,0,0,0,0,0,0,0,0,0,0,0,0
600242,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600242,,0,0,0,0,0,0,0,0,0,0,0,0
600243,0.0,0,0,0,0,1,0,0,0,0,0,0,0
600243,,0,0,0,0,0,0,0,0,0,0,0,0
600243,,0,0,0,0,0,0,0,0,0,0,0,0
600244,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600244,,0,0,0,0,0,0,0,0,0,0,0,0
600244,,0,0,0,0,0,0,0,0,0,0,0,0
600245,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600245,,0,0,0,0,0,0,0,0,0,0,0,0
600246,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600246,,0,0,0,0,0,0,0,0,0,0,0,0
600246,,0,0,0,0,0,0,0,0,0,0,0,0
600246,,0,0,0,0,0,0,0,0,0,0,0,0
600246,,0,0,0,0,0,0,0,0,0,0,0,0
600246,,0,0,0,0,0,0,0,0,0,0,0,0
600247,0.0,1,0,0,0,0,0,0,0,0,0,0,0
600247,,0,0,0,0,0,0,0,0,0,0,0,0
600248,1.0,1,0,0,0,0,0,0,0,0,0,0,0
600249,1.0,0,0,0,0,0,0,0,0,0,0,0,0
600249,,1,0,0,0,0,0,0,0,0,0,0,0
600249,,0,0,0,0,0,0,0,0,0,0,0,0
600249,,0,1,0,0,0,0,0,0,0,0,1,0
600250,0.0,1,0,0,0,0,0,0,0,0,0,0,0
600250,,1,0,0,0,0,0,0,0,0,0,0,0
600251,1.0,1,0,0,0,0,0,0,0,0,0,0,0
600251,,0,0,0,0,0,0,0,0,0,0,0,0
600254,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600254,,0,0,0,0,0,0,0,0,0,0,0,0
600254,,0,0,0,0,0,0,0,0,0,0,0,0
600255,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600256,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600256,,0,0,0,0,0,0,0,0,0,0,0,0
600256,,0,0,0,0,0,0,0,0,0,0,0,0
600256,,0,0,0,0,0,0,0,0,0,0,0,0
600257,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600257,,0,0,0,0,0,0,0,0,0,0,0,0
600257,,0,0,0,0,0,0,0,0,0,0,0,0
600257,,0,0,0,0,0,0,0,0,0,0,0,0
600258,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600258,,0,0,0,0,0,0,0,0,0,0,0,0
600259,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600259,,0,0,0,0,0,1,0,0,0,0,0,0
600260,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600260,,0,1,0,0,0,0,0,0,0,0,0,0
600261,,1,0,0,0,0,0,0,0,0,0,0,0
600261,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600262,0.0,1,0,0,0,0,0,0,0,0,0,0,0
600262,,1,0,0,0,0,0,0,0,0,0,0,0
600262,,0,0,0,0,0,0,0,0,0,0,0,0
600262,,0,0,0,0,0,0,0,0,0,0,0,0
600263,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600263,,0,0,0,0,0,0,0,0,0,0,0,0
600263,,0,0,0,0,0,0,0,0,0,0,0,0
600263,,0,0,0,0,0,0,0,0,0,0,0,0
600264,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600264,,0,0,0,0,0,0,0,0,0,0,0,0
600265,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600265,,0,0,0,0,0,0,0,0,0,0,0,0
600265,,0,0,0,0,0,0,0,0,0,0,0,0
600265,,0,0,0,0,0,0,0,0,0,0,0,0
600266,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600266,,0,0,0,0,0,0,0,0,0,0,0,0
600266,,0,0,0,0,0,0,0,0,0,0,0,0
600266,,0,0,0,0,0,0,0,0,0,0,0,0
600266,,0,0,0,0,0,0,0,0,0,0,0,0
600266,,0,0,0,0,0,0,0,0,0,0,0,0
600267,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600267,,1,0,0,0,0,0,0,0,0,0,0,0
600267,,1,0,0,0,0,0,0,0,0,0,0,0
600268,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600268,,0,0,0,0,0,0,0,0,0,0,0,0
600269,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600269,,0,0,0,0,0,0,0,0,0,0,0,0
600269,,0,0,0,0,0,0,0,0,0,0,0,0
600269,,0,0,0,0,0,0,0,0,0,0,0,0
600269,,0,0,0,0,0,0,0,0,0,0,0,0
600270,,0,0,0,0,0,0,0,0,0,0,0,0
600270,,0,0,0,0,0,0,0,0,0,0,0,0
600270,,0,0,1,0,0,0,0,0,0,0,0,0
600270,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600271,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600271,,0,0,0,0,0,0,0,0,0,0,0,0
600271,,0,0,0,0,0,0,0,0,0,0,0,0
600271,,0,0,0,0,0,0,0,0,0,0,0,0
600271,,0,0,0,0,0,0,0,0,0,0,0,0
600272,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600272,,0,0,0,0,0,0,0,0,0,0,0,0
600272,,0,0,0,0,0,0,0,0,0,0,0,0
600273,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600273,,0,0,0,0,0,0,0,0,0,0,0,0
600274,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600274,,0,0,0,0,0,0,0,0,0,0,0,0
600275,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600276,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600277,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600277,,1,0,0,0,0,0,0,0,0,0,0,0
600277,,0,0,0,0,0,0,0,0,0,0,0,0
600278,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600279,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600279,,0,0,0,0,0,0,0,0,0,0,0,0
600280,,0,0,0,0,0,0,0,0,0,0,0,0
600280,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600281,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600281,,0,0,0,0,0,0,0,0,0,0,0,0
600281,,0,1,0,0,0,0,0,0,0,0,0,0
600281,,0,0,0,0,0,0,0,0,0,0,0,0
600281,,0,0,0,0,0,0,0,0,0,0,0,0
600281,,1,0,0,0,0,0,0,0,0,0,0,0
600282,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600282,,0,0,0,0,0,0,0,0,0,0,0,0
600282,,0,0,0,0,0,0,0,0,0,0,0,0
600283,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600283,,0,0,0,0,0,0,0,0,0,0,0,0
600284,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600284,,0,0,0,0,0,0,0,0,0,0,0,0
600285,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600285,,0,0,0,0,0,0,0,0,0,0,0,0
600285,,0,0,0,0,0,0,0,0,0,0,0,0
600285,,0,0,0,0,0,0,0,0,0,0,1,0
600286,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600286,,0,0,0,0,0,0,0,0,0,0,0,0
600286,,0,0,0,0,0,0,0,0,0,0,0,0
600286,,0,0,0,0,0,0,0,0,0,0,0,0
600286,,0,0,0,0,0,0,0,0,0,0,0,0
600287,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600287,,0,0,0,0,0,0,0,0,0,0,0,0
600288,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600288,,0,0,0,0,0,0,0,0,0,0,0,0
600288,,0,0,0,0,0,0,0,0,0,0,0,0
600289,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600289,,0,0,0,0,0,0,0,0,0,0,0,0
600290,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600290,,0,0,0,0,0,0,0,0,0,0,0,0
600290,,0,0,0,0,0,0,0,0,0,0,0,0
600290,,0,0,0,0,0,0,0,0,0,0,0,0
600290,,0,0,0,0,0,0,0,0,0,0,0,0
600291,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600291,,0,0,0,0,0,0,0,0,0,0,0,0
600292,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600292,,0,0,0,0,0,0,0,0,0,0,0,0
600293,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600293,,0,0,0,0,0,0,0,0,0,0,0,0
600293,,0,0,0,0,0,0,0,0,0,0,0,0
600294,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600294,,0,0,0,0,0,0,0,0,0,0,0,0
600294,,0,0,0,0,0,0,0,0,0,0,0,0
600294,,0,0,0,0,0,0,0,0,0,0,0,0
600295,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600295,,0,0,0,0,0,0,0,0,0,0,0,0
600295,,0,0,0,0,0,0,0,0,0,0,0,0
600296,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600296,,1,0,0,0,0,0,0,0,0,0,0,0
600297,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600297,,0,0,0,0,0,0,0,0,0,0,0,0
600298,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600298,,0,0,0,0,0,0,0,0,0,0,0,0
600299,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600299,,0,0,0,0,0,0,0,0,0,0,0,0
600300,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600300,,0,0,0,0,0,0,0,0,0,0,0,0
600301,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600301,,0,0,0,0,0,0,0,0,0,0,0,0
600302,0.0,1,0,0,0,0,0,0,0,0,0,0,0
600302,,1,0,0,0,0,0,0,0,0,0,0,0
600303,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600304,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600304,,0,0,0,0,0,0,0,0,0,0,0,0
600305,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600305,,0,0,0,0,0,0,0,0,0,0,0,0
600306,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600307,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600307,,0,0,0,0,0,0,0,0,0,0,0,0
600307,,0,0,0,0,0,0,0,0,0,0,0,0
600307,,0,0,0,0,0,0,0,0,0,0,0,0
600308,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600309,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600309,,0,0,0,0,0,1,1,0,0,0,1,0
600310,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600310,,0,0,0,0,0,0,0,0,0,0,0,0
600311,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600311,,0,0,0,0,0,0,0,0,0,0,0,0
600312,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600312,,0,0,0,0,0,0,0,0,0,0,0,0
600313,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600313,,0,0,0,0,0,0,0,0,0,0,0,0
600314,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600314,,0,0,0,0,0,0,0,0,0,0,0,0
600315,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600315,,0,0,0,0,0,0,0,0,0,0,0,0
600315,,0,0,0,0,0,0,0,0,0,0,0,0
600315,,0,0,0,0,0,0,0,0,0,0,0,0
600316,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600316,,0,0,0,0,0,0,0,0,0,0,0,0
600317,,0,0,0,0,0,0,0,0,0,0,0,0
600317,,0,0,0,0,0,0,0,0,0,0,0,0
600317,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600318,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600318,,0,0,0,0,0,0,0,0,0,0,0,0
600319,0.0,1,0,0,0,0,0,0,0,0,0,0,0
600319,,0,0,0,0,0,0,0,0,0,0,0,0
600320,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600320,,0,0,0,0,0,0,0,0,0,0,0,0
600321,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600321,,0,0,0,0,0,0,0,0,0,0,0,0
600322,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600322,,0,0,0,0,0,0,0,0,0,0,0,0
600322,,0,0,0,0,0,0,0,0,0,0,0,0
600323,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600323,,0,0,0,0,0,0,0,0,0,0,0,0
600324,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600325,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600325,,0,0,0,0,0,0,0,0,0,0,0,0
600326,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600326,,0,0,0,0,0,0,0,0,0,0,0,0
600327,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600327,,0,0,0,0,0,0,0,0,0,0,0,0
600327,,0,0,0,0,0,0,0,0,0,0,0,0
600328,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600328,,0,0,0,0,0,0,0,0,0,0,0,0
600329,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600329,,0,0,0,0,0,0,0,0,0,0,0,0
600329,,0,0,0,0,0,0,0,0,0,0,0,0
600330,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600330,,0,0,0,0,0,0,0,0,0,0,0,0
600331,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600331,,0,0,0,0,0,0,0,0,0,0,0,0
600332,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600332,,0,0,0,0,0,0,0,0,0,0,0,0
600332,,0,0,0,0,0,0,0,0,0,0,0,0
600333,0.0,1,0,0,0,0,0,0,0,0,0,0,0
600333,,0,1,0,0,0,0,0,0,0,0,0,0
600333,,0,0,0,0,0,0,0,0,0,0,0,0
600333,,0,0,0,0,0,0,0,0,0,0,0,0
600334,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600334,,0,0,0,0,0,0,0,0,0,0,0,0
600335,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600335,,0,0,0,0,0,0,0,0,0,0,0,0
600335,,0,0,0,0,0,0,0,0,0,0,0,0
600335,,0,0,0,0,0,0,0,0,0,0,0,0
600336,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600336,,0,0,0,0,0,0,0,0,0,0,0,0
600337,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600337,,0,0,0,0,0,0,0,0,0,0,0,0
600337,,0,0,0,0,0,0,0,0,0,0,0,0
600338,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600338,,0,0,0,0,0,0,0,0,0,0,0,0
600339,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600339,,0,0,0,0,0,0,0,0,0,0,0,0
600340,1.0,0,0,0,0,0,0,0,0,0,0,0,0
600340,,0,0,0,0,0,0,0,0,0,0,0,0
600340,,1,0,0,0,0,0,0,0,0,0,0,0
600340,,0,0,0,0,0,0,0,0,0,0,0,0
600341,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600341,,0,0,0,0,0,0,0,0,0,0,0,0
600342,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600342,,0,0,0,0,0,0,0,0,0,0,0,0
600344,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600345,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600345,,0,0,0,0,0,0,0,0,0,0,0,0
600346,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600347,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600347,,0,0,0,0,0,0,0,0,0,0,0,0
600348,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600349,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600349,,0,0,0,0,0,0,0,0,0,0,0,0
600350,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600351,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600351,,0,0,0,0,0,0,0,0,0,0,0,0
600352,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600352,,0,1,0,0,0,0,0,0,0,0,0,0
600353,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600353,,0,0,0,0,0,0,0,0,0,0,0,0
600353,,0,0,0,0,0,0,0,0,0,0,0,0
600354,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600355,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600355,,0,0,0,0,0,0,0,0,0,0,0,0
600356,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600357,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600358,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600359,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600360,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600360,,0,1,0,0,0,0,0,0,0,0,0,0
600360,,0,1,0,0,0,0,0,0,0,0,0,0
600360,,0,0,0,0,0,0,0,0,0,0,0,0
600361,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600362,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600362,,0,0,0,0,0,0,0,0,0,0,0,0
600363,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600363,,0,0,0,0,0,0,0,0,0,0,0,0
600363,,0,1,0,0,0,0,0,0,0,0,0,0
600363,,0,0,0,0,0,0,0,0,0,0,0,0
600363,,0,0,0,0,0,0,0,0,0,0,0,0
600364,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600365,,0,0,1,0,0,0,0,0,0,0,0,0
600365,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600365,,0,0,0,0,0,0,0,0,0,0,0,0
600365,,0,0,0,0,0,0,0,0,0,0,0,0
600365,,0,0,0,0,0,0,0,0,0,0,0,0
600366,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600366,,0,0,0,0,0,0,0,0,0,0,0,0
600366,,0,0,0,0,0,0,0,0,0,0,0,0
600367,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600367,,0,0,0,0,0,0,0,0,0,0,0,0
600367,,0,0,0,0,0,0,0,0,0,0,1,0
600368,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600368,,1,0,0,0,0,0,0,0,0,0,0,0
600368,,0,0,0,0,0,0,0,0,0,0,1,0
600368,,0,0,0,0,0,0,0,0,0,0,0,0
600368,,0,0,0,0,0,0,0,0,0,0,0,0
600369,1.0,1,0,0,0,0,0,0,0,0,0,0,0
600369,,0,0,0,0,0,0,0,0,0,0,1,0
600369,,1,0,0,0,0,0,0,0,0,0,0,0
600370,0.0,1,0,0,0,0,0,0,0,0,0,0,0
600370,,0,0,0,0,0,0,0,0,0,0,0,0
600371,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600371,,0,0,0,0,0,0,0,0,0,0,0,0
600371,,0,0,0,0,0,0,0,0,0,0,0,0
600371,,0,0,0,0,0,0,0,0,0,0,0,0
600371,,0,0,0,0,0,0,0,0,0,0,0,0
600372,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600372,,0,0,0,0,0,0,0,0,0,0,0,0
600372,,0,0,0,0,0,0,0,0,0,0,0,0
600373,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600373,,0,0,0,0,0,0,0,0,0,0,0,0
600373,,0,1,0,0,0,0,0,0,0,0,0,0
600373,,0,0,0,0,0,0,0,0,0,0,1,0
600373,,0,0,0,0,0,0,0,0,0,0,1,1
600373,,0,0,0,0,0,0,0,0,0,0,1,0
600374,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600375,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600375,,0,0,0,0,0,0,0,0,0,0,0,0
600375,,0,0,0,0,0,0,0,0,0,0,0,0
600376,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600376,,1,1,0,0,0,0,0,0,0,0,0,0
600376,,0,0,0,0,0,0,0,0,0,0,0,0
600377,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600377,,1,0,0,0,0,0,0,0,0,0,0,0
600378,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600378,,0,0,0,0,0,0,0,0,0,0,0,0
600379,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600379,,0,0,0,0,0,0,0,0,0,0,0,0
600379,,0,0,0,0,0,0,0,0,0,0,0,0
600380,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600380,,0,0,0,0,0,0,0,0,0,0,0,0
600381,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600381,,0,0,0,0,0,0,0,0,0,0,0,0
600382,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600382,,0,0,0,0,0,0,0,0,0,0,0,0
600383,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600383,,0,0,0,0,0,0,0,0,0,0,0,0
600383,,0,0,0,0,0,0,0,0,0,0,0,0
600384,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600384,,0,0,0,0,0,0,0,0,0,0,0,0
600384,,0,0,0,0,0,0,0,0,0,0,0,0
600384,,0,0,0,0,0,0,0,0,0,0,0,0
600385,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600385,,0,0,0,0,0,0,0,0,0,0,0,0
600386,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600386,,0,0,0,0,0,0,0,0,0,0,0,0
600386,,0,0,0,0,0,0,0,0,0,0,0,0
600386,,0,0,0,0,0,0,0,0,0,0,0,0
600386,,0,0,0,0,0,0,0,0,0,0,0,0
600386,,0,0,0,0,0,0,0,0,0,0,0,0
600387,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600387,,0,0,0,0,0,0,0,0,0,0,0,0
600388,0.0,1,0,0,0,0,0,0,0,0,0,0,0
600388,,0,0,0,0,0,0,0,0,0,0,0,0
600389,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600389,,0,0,0,0,0,0,0,0,0,0,0,0
600390,,0,0,0,0,0,0,0,0,0,0,0,0
600390,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600390,,0,0,0,0,0,0,0,0,0,0,0,0
600391,0.0,1,0,0,0,0,0,0,0,0,0,0,0
600392,0.0,0,1,0,0,0,1,0,0,0,0,0,0
600392,,0,0,0,0,0,0,0,0,0,0,0,0
600393,0.0,0,1,0,0,0,0,0,0,0,0,0,0
600393,,0,0,0,0,0,0,0,0,0,0,0,0
600394,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600394,,0,0,0,0,0,0,0,0,0,0,0,0
600394,,0,0,0,0,0,0,0,0,0,0,0,0
600395,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600395,,0,0,0,0,0,0,0,0,0,0,0,0
600395,,0,0,0,0,0,0,0,0,0,0,0,0
600395,,0,0,0,0,0,0,0,0,0,0,0,0
600396,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600396,,0,0,0,0,0,0,0,0,0,0,0,0
600396,,0,0,0,0,0,0,0,0,0,0,0,0
600396,,0,0,0,0,0,0,0,0,0,0,0,0
600397,0.0,0,0,0,0,0,0,0,0,0,0,0,0
600397,,0,0,0,0,0,0,0,0,0,0,0,0
600397,,0,0,0,0,0,0,0,0,0,0,0,0
